SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
T33BKCOG01H03,33066,135.600,JT.NO.40 → SWNO_T33BKCOG1H03 -> SWNO_33067 → JT.NO.40,XLPE,3.0,Y,AL,,AL,1000.0,1013,,TATA BKC REC-STN,MMRDA REC-STN,2017-02-01 00:00:00+00:00,2,33066,33KV,59.410,64.250,65.258,73.778,72.667,62.400,0.000,0.000,91.500,77.667,60.483,64.839,3.000,8.000,6.000,5.000,0.000,4.000,0.000,0.000,1.000,4.000,0.000,3.000,0,,,,,,,,,,,,,
T33BKCOG03H05,33256,1305.600,JT.NO.34 → SWNO_33256 -> JT.NO.35 → JT.NO.34 -> JT.NO.36 → JT.NO.35 -> JT.NO.36A → JT.NO.36 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.36A -> JT.NO.38 → JT.NO.37 -> JT.NO.38A → JT.NO.38 -> JT.NO.39 → JT.NO.38A -> JT.NO.40 → JT.NO.39 -> SWNO_T33BKCOG03H05 → JT.NO.40,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,1000.0,1013,,TATA BKC REC-STN,RIL REC-STN,2017-03-24 00:00:00+00:00,11,33256,33KV,20.623,19.143,19.903,20.133,20.800,18.400,0.000,0.000,,,18.556,17.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,1,T33BKCOG03H05,TATA BKC REC-STN,T33BKCOG03H05,RIL REC-STN,33256,33KV,VANDRE,0.012,2021-07-25 20:57:30+00:00,,,,
T33BKCOG04H06,33022,3687.275,JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23 → JT.NO.24 -> JT.NO.23A → JT.NO.19 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.28 → JT.NO.27 -> JT.NO.29 → JT.NO.29C -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.28 -> JT.NO.29C → JT.NO.29D -> JT.NO.29D → JT.NO.29E -> JT.NO.29E → JT.NO.29A -> JT.NO.30 → JT.NO.29 -> JT.NO.31 → JT.NO.30 -> JT.NO.33 → JT.NO.32 -> JT.NO.34 → JT.NO.33 -> JT.NO.35 → JT.NO.34 -> JT.NO.36 → JT.NO.35 -> SWNO_T33BKCOG04H06 → JT.NO.36,XLPE,3.0,Y,AL,HT33KV6908561KYD,AL,1000.0,1013,,TATA BKC REC-STN,KALANAGAR REC-STN,2017-03-04 00:00:00+00:00,26,33022,33KV,36.476,36.698,37.539,38.741,36.081,30.534,0.000,0.000,23.275,32.787,23.950,26.223,3.000,5.000,3.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3,T33BKCOG04H0 | T33BKCOG04H06,TATA BKC REC-STN | TATA BKC OG4-H06,T33BKCOG04H06 | T33BKCOG04H0,KALANAGAR REC-STN,33022,33KV,VANDRE,0.700,2020-06-21 20:42:00+00:00,,,,
T33BKCOG06H08,1285,2079.300,JT.NO.1 → JT.NO.2 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → SWNO_01285 -> SWNO_T33BKCOG06H08 → JT.NO.1,XLPE,3.0,Y,AL,,AL,1000.0,1013,,TATA BKC REC-STN,KALINA REC-STN,2020-02-27 00:00:00+00:00,9,1285,33KV,48.107,45.809,45.152,40.815,33.042,23.581,0.000,0.000,24.641,23.298,20.289,38.821,26.000,24.000,27.000,3.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,5.000,19,T22DHA51 | T22DHA51(KALINA 10 MVA-1),TATA S DHARAVI REC-STN | TATA DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T22DHA51,KALINA REC-STN | KALINA R/S,01285,22KV,VANDRE,6.548,2019-08-29 18:26:00+00:00,,,,
T33BKCOG10H17,33067,48.185,JT.NO.40 → SWNO_T33BKCOG10H17 -> SWNO_33067 → JT.NO.40,XLPE,3.0,Y,AL,,AL,1000.0,1013,,TATA BKC REC-STN,MMRDA REC-STN,2017-02-01 00:00:00+00:00,2,33067,33KV,84.787,88.250,100.871,97.733,101.933,86.600,0.000,0.000,87.833,96.467,77.172,82.710,16.000,12.000,13.000,8.000,7.000,9.000,0.000,0.000,2.000,5.000,3.000,7.000,0,,,,,,,,,,,,,
T33BKCOG14H22,33247,2445.200,JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.11B -> JT.NO.11B → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → SWNO_33247 -> JT.NO.9A → JT.NO.10 -> JT.NO.9A → JT.NO.9 -> SWNO_T33BKCOG14H22 → JT.NO.9A,XLPE,3.0,Y,AL,HT33KV6908561Q39,AL,1000.0,1013,,TATA BKC REC-STN,MAKERS REC-STN,2016-06-06 00:00:00+00:00,19,33247,33KV,49.016,49.250,52.774,60.667,70.200,55.067,0.000,0.000,56.000,64.600,51.862,48.258,3.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,,,,,,,,,,,,,
T33BKCOG16,33065,130.600,SWNO_T33BKCOG16 → SWNO_33065,XLPE,3.0,Y,AL,,AL,1000.0,1013,,TATA BKC REC-STN,MMRDA REC-STN,2021-09-25 00:00:00+00:00,1,33065,33KV,53.279,46.714,53.677,51.733,102.067,49.133,0.000,0.000,59.167,52.933,45.172,46.387,7.000,5.000,7.000,1.000,2.000,4.000,0.000,0.000,1.000,3.000,0.000,3.000,7,T22DHAOG18H2 | T22DHAOG18H26 | T22DHAOG18 | T22DHOG18 | T22DHA52 | 33065,TATA S DHARAVI REC-STN | 22 KV TATA DHARAVI | TATA DHARAVI REC STN | TATA`S DHARAVI REC-STN,T22DHAOG18H26 | T22DHAOG18 | T22DHAH26OG18 | T22DHA52,MMRDA REC-STN,33065,22KV,VANDRE,0.793,2019-07-06 07:22:00+00:00,,,,
T33BKCOG17H30,33265,1301.100,JT.NO.3 → SWNO_33265 -> JT.NO.4 → JT.NO.3 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.4 -> JT.NO.5 → JT.NO.6 -> JT.NO.5A → JT.NO.5 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.6B -> JT.NO.6B → JT.NO.6C -> JT.NO.6C → JT.NO.5A -> SWNO_T33BKCOG17H30 → JT.NO.4,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,1000.0,1013,,TATA BKC REC-STN,RIL REC-STN,2018-11-27 00:00:00+00:00,11,33265,33KV,103.672,115.321,86.871,108.667,140.467,134.933,0.000,0.000,,,109.333,106.194,0.000,2.000,2.000,0.000,2.000,1.000,0.000,0.000,,,0.000,0.000,0,,,,,,,,,,,,,
T33BORF3,33024,58.000,GANTRY-1 TO DINDOSHI REC-STN,XLPE,3.0,Y,AL,,AL,3000.0,3033,,TATA'S BORIVALI REC-STN,DINDOSHI REC-STN,,1,33024,33KV,119.417,118.668,101.210,98.875,98.338,93.468,0.000,0.000,108.552,105.261,95.351,113.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,T33BORF3,TATA S BORIVALI REC-STN,T33BORF3,DINDOSHI REC-STN,33024,33KV,MALAD,3.125,2023-11-22 11:53:00+00:00,,,,
T33BORF3,33233,811.800,CHINCHAVLI REC-STN 33180 TO PT(20 MVA NO.2) -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> SWNO_T33BORF3 → JT.NO.01 -> SWNO_VAB54 → SWNO_33233,XLPE,1.0,Y,AL,HT33KV6908561MC,AL,3000.0,3033,POTHEAD,TATA'S BORIVALI REC-STN,OMKAR RECEIVING STATION,2023-11-24 00:00:00+00:00,9,33233,33KV,103.770,100.643,87.000,77.200,64.867,70.800,0.000,0.000,95.333,94.333,73.379,101.677,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
T33BORF7,33019,37.000,GANTRY-2 TO DINDOSHI REC-STN,XLPE,3.0,Y,AL,,AL,3000.0,3033,,TATA'S BORIVALI REC-STN,DINDOSHI VIA OMKAR REC STN,,1,33019,33KV,95.471,91.382,83.630,90.588,123.387,102.886,0.000,0.000,93.344,88.902,73.495,86.646,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,T33BORF3,TATA S BORIVALI REC-STN,T33BORF3,DINDOSHI REC-STN,33019,33KV,MALAD,0.051,2020-01-13 16:21:00+00:00,,,,
T33BORF7,33234,1090.100,JT.NO.01 → JT.NO.02 -> SWNO_T33BORF7 → JT.NO.01 -> SWNO_VAB54 → SWNO_33234,XLPE,1.0,Y,AL,HT33KV6908561OTK,AL,3000.0,3033,,TATA'S BORIVALI REC-STN,OMKAR RECEIVING STATION,2017-06-18 00:00:00+00:00,5,33234,33KV,73.213,68.185,59.288,62.182,63.467,59.067,0.000,0.000,58.333,59.600,52.138,62.323,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1,T33BOR07,DINDOSHI REC-STN,33019,OMKAR RECEIVING STATION,33234,33KV,MALAD,0.416,2020-01-16 14:19:00+00:00,,,,
T33BORF9,33122,4484.800,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.04 → JT.NO.4A -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 -> SWNO_T33BOF9 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PRX,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,LOKHANDWALA REC-STN,2024-01-13 00:00:00+00:00,30,33122,33KV,59.766,56.842,52.180,48.179,40.095,35.480,0.000,0.000,53.137,51.737,48.179,57.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
T33BORF9,33133,4186.500,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → SWNO_33133 -> SWNO_T33BOF9 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PRX,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,TIMES OF INDIA REC-STN,2024-01-13 00:00:00+00:00,28,33133,33KV,90.978,76.516,64.474,66.326,71.552,78.084,0.000,0.000,68.374,67.881,61.863,91.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
T33CHMBOG02,33210,2908.209,JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.17D -> JT.NO.17D → JT.NO.17E -> JT.NO.17E → JT.NO.17F -> JT.NO.17F → JT.NO.17G -> JT.NO.17G → JT.NO.17H -> JT.NO.17H → JT.NO.17J -> JT.NO.17J → JT.NO.17K -> JT.NO.17K → JT.NO.17M -> JT.NO.17M → JT.NO.17N -> JT.NO.17N → JT.NO.17P -> JT.NO.17P → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.18C -> JT.NO.18C → JT.NO.18D -> JT.NO.18D → JT.NO.18E -> JT.NO.18E → JT.NO.33210 -> SWNO_T33CHMBOG02 → JT.NO.16,PILC,3.0,Y,AL,HT22KV0000026235,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,MAHUL SRA REC-STN,2024-03-16 00:00:00+00:00,22,33210,22KV,25.349,25.284,32.580,33.457,42.140,34.640,0.000,0.000,22.061,27.422,25.238,30.061,10.000,3.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,13.000,9.000,2,T22CHE01,TATA S CHEMBUR REC-STN,T22CHE01,MAHUL SRA REC-STN,33210,22KV,CHEMBUR,0.817,2023-05-24 15:12:00+00:00,,,,
T33CHMBOG04,33053,4503.042,JT.NO.01 → JT.NO.02 -> JT.NO.01A -> JT.NO.01A → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07B -> JT.NO.07A → JT.NO.08 -> JT.NO.07B → JT.NO.07A -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.09C -> JT.NO.09C → JT.NO.09D -> JT.NO.09D → JT.NO.09E -> JT.NO.09E → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14D -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.14C → JT.NO.14A -> JT.NO.14D → JT.NO.14C -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.15C -> JT.NO.15C,PILC,3.0,Y,AL,HT22KV6908561M7O,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,TILAK NAGAR REC-STN,2024-05-11 00:00:00+00:00,41,33053,22KV,32.389,34.891,32.806,40.815,64.104,40.615,0.000,0.000,30.507,34.262,29.647,32.589,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,12,T22CHE07 | T22CHE05 | 33053,TATA S CHEMBUR REC-STN | ANIK REC-STN | TATA`S CHEMBUR REC-STN,T22CHE07 | T22CHEOG04 | 33111,TILAK NAGAR REC-STN,33053,22KV,CHEMBUR,1.690,2024-05-20 16:17:00+00:00,,,,
T33CHMBOG04,33085,3532.923,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 -> SWNO_T22CHE08 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PTB,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,SIDHARTH NAGAR RECEIVING STATION,2024-03-17 00:00:00+00:00,20,33085,22KV,58.048,61.940,63.350,63.623,70.226,64.320,0.000,0.000,51.537,54.300,44.996,39.920,9.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3,T22CHE04 | T22CHE03,TATA`S CHEMBUR REC-STN | TATA S CHEMBUR REC-STN,T22CHE04 | T22CHE03,SIDHARTH NAGAR RECEIVING STATION | SIDDHARTH NGR. REC-STN,33085,22KV,CHEMBUR,0.133,2024-06-06 16:48:00+00:00,,,,
T33CHMBOG06,33209,2927.806,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.7A -> JT.NO.08 → JT.NO.8A -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.01 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_33209 -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.09 -> SWNO_T33CHMBOG06 → JT.NO.11,XLPE,3.0,Y,AL,HT22KV6908545782,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,MAHUL SRA REC-STN,2024-05-11 00:00:00+00:00,20,33209,22KV,29.952,26.266,28.271,28.812,37.711,31.150,0.000,0.000,21.351,23.405,27.737,31.908,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,T22CHE05 | T22CHMBOG06,TATA S CHEMBUR REC-STN,T22CHE05 | T22CHMBOG06,MAHUL SRA REC-STN,33209,22KV,CHEMBUR,0.087,2024-12-08 22:53:00+00:00,,,,
T33DHA05,33021,4535.059,JT.NO.01A → JT.NO.1 -> JT.NO.02 → JT.NO.01 -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.03 → JT.NO.01 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.05 → JT.NO.06 -> JT.NO.05A → JT.NO.05 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → SWNO_33021 -> SWNO_T33DHA05 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908561KYC,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,KALANAGAR REC-STN,2021-04-17 00:00:00+00:00,33,33021,33KV,42.871,47.124,42.957,55.626,61.238,49.180,0.000,0.000,45.346,54.532,44.572,48.023,2.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,4,T33DHA05,TATA S DHARAVI REC-STN | TATAS DHARAVI REC-STN,T33DHA05,KALANAGAR REC-STN,33021,33KV,VANDRE,0.276,2025-01-30 23:31:00+00:00,,,,
T33DHA38,33026,42.800,JT.NO.01H → SWNO_33026,XLPE,3.0,Y,AL,HT33KV6908546629,AL,1000.0,1011,DISCONNECTED,TATA's DHARAVI REC-STN,24TH ROAD REC-STN,,1,33026,33KV,92.643,96.139,100.355,115.781,118.090,105.672,0.000,0.000,107.535,116.118,102.814,97.260,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18,T33DHAH18 | T33DHAH18(24TH RD 20 MVA) | 33026,TATA S DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T33DHAH18 | T33DHA18,24TH ROAD REC-STN,33026,33KV,VANDRE,0.830,2024-07-22 17:41:00+00:00,,,,
T33DHAH06,33130,6920.309,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.7D -> JT.NO.07D → JT.NO.07E -> JT.NO.07E → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.19A -> JT.NO.19A → JT.NO.19B -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.20B -> JT.NO.20B → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.27C -> JT.NO.27C → JT.NO.27D -> JT.NO.27D → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.30A -> JT.NO.30A → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.45 -> JT.NO.45 → SWNO_33130 -> SWNO_T33DHAH06 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561Q1Q,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,SANTACRUZ REC-STN,2020-04-16 00:00:00+00:00,71,33130,22KV,68.186,66.589,67.771,69.620,92.601,65.334,0.000,0.000,60.898,59.124,48.509,58.014,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17,T33DHAH06,TATA S DHARAVI REC-STN,T33DHAH06,SANTACRUZ REC-STN,33130,33KV,VANDRE,1.508,2025-02-28 14:23:00+00:00,,,,
