FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
40899,40067-38669,1S-MH-MU-ZNT-CL04-7931,1S-MH-MU-ZNT-CL04-7867,1.1,40067,38669
40917,40917-28770,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5039,1,40917,28770
40917,28773-HTCONSUMER,1S-MH-MU-ZCT-CL08-5039,NAN,1,28773,HTCONSUMER
40918,40918-10329,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4191,1,40918,10329
40918,10327-12628,1S-MH-MU-ZCT-CL08-4191,1S-MH-MU-ZCT-CL08-4818,1,10327,12628
40918,12626-12979,1S-MH-MU-ZCT-CL08-4818,1S-MH-MU-ZCT-CL08-4489,1,12626,12979
40918,12977-17042,1S-MH-MU-ZCT-CL08-4489,1S-MH-MU-ZCT-CL08-4819,1,12977,17042
40918,17044-13581,1S-MH-MU-ZCT-CL08-4819,1S-MH-MU-ZCT-CL08-4305,1,17044,13581
40918,41641-DT,1S-MH-MU-ZCT-CL08-4489,NAN,1.1,41641,DT
40920,40920-38093,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5539,1,40920,38093
40920,38092-34622,1S-MH-MU-ZCT-CL08-5539,1S-MH-MU-ZCT-CL08-5224,1,38092,34622
40920,34620-35616,1S-MH-MU-ZCT-CL08-5224,1S-MH-MU-ZCT-CL08-5237,1,34620,35616
40920,35617-37714,1S-MH-MU-ZCT-CL08-5237,1S-MH-MU-ZCT-CL08-5328,1,35617,37714
40920,37716-17633,1S-MH-MU-ZCT-CL08-5328,1S-MH-MU-ZCT-CL08-4142,1,37716,17633
40920,17634-34242,1S-MH-MU-ZCT-CL08-4142,1S-MH-MU-ZCT-CL08-4141,1,17634,34242
40920,2428-42029,1S-MH-MU-ZCT-CL08-4141,1S-MH-MU-ZCT-CL09-5734,1,2428,42029
40920,42028-37547,1S-MH-MU-ZCT-CL09-5734,1S-MH-MU-ZCT-CL08-5371,1,42028,37547
40920,37545-5101,1S-MH-MU-ZCT-CL08-5371,1S-MH-MU-ZCT-CL08-4345,1,37545,5101
40920,2429-11252,1S-MH-MU-ZCT-CL08-4141,1S-MH-MU-ZCT-CL08-4772,1.1,2429,11252
40920,34697-40233,1S-MH-MU-ZCT-CL08-4142,1S-MH-MU-ZCT-CL08-5708,1.2,34697,40233
40920,41301-DT,1S-MH-MU-ZCT-CL08-5539,NAN,1.3,41301,DT
40921,40921-4864,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4574,1,40921,4864
40921,4863-7877,1S-MH-MU-ZCT-CL08-4574,1S-MH-MU-ZCT-CL08-4346,1,4863,7877
40921,30435-39159,1S-MH-MU-ZCT-CL08-4346,1S-MH-MU-ZCT-CL08-5663,1,30435,39159
40921,4579-HTCONSUMER,1S-MH-MU-ZCT-CL08-4574,NAN,1.1,4579,HTCONSUMER
40922,40922-29353,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5062,1,40922,29353
40922,29351-13823,1S-MH-MU-ZCT-CL08-5062,1S-MH-MU-ZCT-CL08-4718,1,29351,13823
40922,13825-11189,1S-MH-MU-ZCT-CL08-4718,1S-MH-MU-ZCT-CL09-4758,1,13825,11189
40922,11188-16252,1S-MH-MU-ZCT-CL09-4758,1S-MH-MU-ZCT-CL08-4562,1,11188,16252
40922,29352-40179,1S-MH-MU-ZCT-CL08-5062,1S-MH-MU-ZCT-CL08-5231,1.1,29352,40179
40922,41351-HTCONSUMER,1S-MH-MU-ZCT-CL08-5062,NAN,1.2,41351,HTCONSUMER
40923,40923-9251,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4302,1,40923,9251
40923,9249-12397,1S-MH-MU-ZCT-CL08-4302,1S-MH-MU-ZCT-CL08-4603,1,9249,12397
40923,12398-6743,1S-MH-MU-ZCT-CL08-4603,1S-MH-MU-ZCT-CL08-4299,1,12398,6743
40923,6744-12403,1S-MH-MU-ZCT-CL08-4299,1S-MH-MU-ZCT-CL08-4245,1,6744,12403
40923,12404-36189,1S-MH-MU-ZCT-CL08-4245,1S-MH-MU-ZCT-CL08-4301,1,12404,36189
40923,6745-43821,1S-MH-MU-ZCT-CL08-4299,1S-MH-MU-ZCT-CL08-4315,1.1,6745,43821
40924,40924-9710,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4325,1,40924,9710
40924,12163-36156,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4081,1,12163,36156
40924,12823-13354,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4505,1.1,12823,13354
40925,40925-6828,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4187,1,40925,6828
40925,7141-4573,1S-MH-MU-ZCT-CL08-4187,1S-MH-MU-ZCT-CL08-4197,1,7141,4573
40925,4572-40505,1S-MH-MU-ZCT-CL08-4197,1S-MH-MU-ZCT-CL08-5686,1,4572,40505
40925,40504-5587,1S-MH-MU-ZCT-CL08-5686,1S-MH-MU-ZCT-CL08-4670,1,40504,5587
40925,41378-18048,1S-MH-MU-ZCT-CL08-4197,1S-MH-MU-ZCT-CL08-4727,1.1,41378,18048
40925,6827-4577,1S-MH-MU-ZCT-CL08-4187,1S-MH-MU-ZCT-CL08-4663,1.2,6827,4577
40925,4576-26128,1S-MH-MU-ZCT-CL08-4663,1S-MH-MU-ZCT-CL08-4192,1.2,4576,26128
40926,40926-31634,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-4579,1,40926,31634
40926,31633-39597,1S-MH-MU-ZCT-CL09-4579,1S-MH-MU-ZCT-CL08-5677,1,31633,39597
40926,39598-38830,1S-MH-MU-ZCT-CL08-5677,1S-MH-MU-ZCT-CL09-5626,1,39598,38830
40927,40927-16198,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4080,1,40927,16198
40927,16196-36725,1S-MH-MU-ZCT-CL08-4080,1S-MH-MU-ZCT-CL08-5204,1,16196,36725
40927,36723-16200,1S-MH-MU-ZCT-CL08-5204,1S-MH-MU-ZCT-CL08-4788,1,36723,16200
40927,16199-19702,1S-MH-MU-ZCT-CL08-4788,1S-MH-MU-ZCT-CL08-4891,1,16199,19702
40927,13723-13663,1S-MH-MU-ZCT-CL08-4788,1S-MH-MU-ZCT-CL08-4787,1.1,13723,13663
40928,40928-CAP BANK,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,1,40928,CAP BANK
40931,40931-41822,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5230,1,40931,41822
40931,41821-34908,1S-MH-MU-ZCT-CL08-5230,1S-MH-MU-ZCT-CL08-5231,1,41821,34908
40932,40932-18814,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4854,1,40932,18814
40932,18815-37790,1S-MH-MU-ZCT-CL08-4854,1S-MH-MU-ZCT-CL08-4505,1,18815,37790
40932,37789-12233,1S-MH-MU-ZCT-CL08-4505,1S-MH-MU-ZCT-CL08-4654,1,37789,12233
40932,12232-7549,1S-MH-MU-ZCT-CL08-4654,1S-MH-MU-ZCT-CL08-4564,1,12232,7549
40932,9426-14666,1S-MH-MU-ZCT-CL08-4564,1S-MH-MU-ZCT-CL08-4721,1,9426,14666
40932,41945-38094,1S-MH-MU-ZCT-CL08-4721,1S-MH-MU-ZCT-CL08-5539,1,41945,38094
40932,12234-39216,1S-MH-MU-ZCT-CL08-4654,1S-MH-MU-ZCT-CL08-5578,1.1,12234,39216
40932,39215-35107,1S-MH-MU-ZCT-CL08-5578,1S-MH-MU-ZCT-CL08-5261,1.1,39215,35107
40932,35105-12236,1S-MH-MU-ZCT-CL08-5261,1S-MH-MU-ZCT-CL08-4565,1.1,35105,12236
40932,18813-18816,1S-MH-MU-ZCT-CL08-4854,1S-MH-MU-ZCT-CL08-4855,1.2,18813,18816
40932,18817-11418,1S-MH-MU-ZCT-CL08-4855,1S-MH-MU-ZCT-CL08-4740,1.2,18817,11418
40934,40934-6518,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4557,1,40934,6518
40934,6519-11552,1S-MH-MU-ZCT-CL08-4557,1S-MH-MU-ZCT-CL08-4186,1,6519,11552
40934,11553-30525,1S-MH-MU-ZCT-CL08-4186,1S-MH-MU-ZCT-CL08-5115,1,11553,30525
40934,30524-17197,1S-MH-MU-ZCT-CL08-5115,1S-MH-MU-ZCT-CL08-4185,1,30524,17197
40934,17199-13664,1S-MH-MU-ZCT-CL08-4185,1S-MH-MU-ZCT-CL08-4787,1,17199,13664
40934,30526-HTCONSUMER,1S-MH-MU-ZCT-CL08-5115,NAN,1.1,30526,HTCONSUMER
40934,16595-28629,1S-MH-MU-ZCT-CL08-4186,1S-MH-MU-ZCT-CL08-4891,1.2,16595,28629
40935,40935-29797,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-5073,1,40935,29797
40935,29793-10246,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-4391,1,29793,10246
40935,10248-26818,1S-MH-MU-ZCT-CL08-4391,1S-MH-MU-ZCT-CL08-4985,1,10248,26818
40935,26816-7876,1S-MH-MU-ZCT-CL08-4985,1S-MH-MU-ZCT-CL08-4346,1,26816,7876
40935,29798-44220,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-5692,1.1,29798,44220
40935,44217-38249,1S-MH-MU-ZCT-CL08-5692,1S-MH-MU-ZCT-CL09-4563,1.1,44217,38249
40935,29794-39158,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-5663,1.2,29794,39158
40935,29796-9263,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL09-4394,1.3,29796,9263
40936,40936-11109,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4796,1,40936,11109
40936,11108-10349,1S-MH-MU-ZCT-CL08-4796,1S-MH-MU-ZCT-CL08-4749,1,11108,10349
40936,10347-12658,1S-MH-MU-ZCT-CL08-4749,1S-MH-MU-ZCT-CL08-4750,1,10347,12658
40936,12657-10050,1S-MH-MU-ZCT-CL08-4750,1S-MH-MU-ZCT-CL08-4301,1,12657,10050
40936,36190-36261,1S-MH-MU-ZCT-CL08-4301,1S-MH-MU-ZCT-CL08-5364,1,36190,36261
40936,36260-42501,1S-MH-MU-ZCT-CL08-5364,1S-MH-MU-ZCT-CL09-5754,1,36260,42501
40936,42500-10030,1S-MH-MU-ZCT-CL09-5754,1S-MH-MU-ZCT-CL08-4315,1,42500,10030
40936,10031-40764,1S-MH-MU-ZCT-CL08-4315,1S-MH-MU-ZCT-CL08-5670,1,10031,40764
40936,40762-39073,1S-MH-MU-ZCT-CL08-5670,1S-MH-MU-ZCT-CL08-5631,1,40762,39073
40936,39074-5408,1S-MH-MU-ZCT-CL08-5631,1S-MH-MU-ZCT-CL08-4345,1,39074,5408
40936,10049-39976,1S-MH-MU-ZCT-CL08-4301,1S-MH-MU-ZCT-CL08-5691,1.1,10049,39976
40937,40937-28465,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-5017,1,40937,28465
40937,28467-7536,1S-MH-MU-ZCT-CL09-5017,1S-MH-MU-ZCT-CL09-4444,1,28467,7536
40938,40938-CAP BANK,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,1,40938,CAP BANK
40939,40939-44131,NAN,NAN,1,40939,44131
40939,40939-28555,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5009,2,40939,28555
40939,28553-26570,1S-MH-MU-ZCT-CL08-5009,1S-MH-MU-ZCT-CL08-4979,2,28553,26570
40939,41917-18486,1S-MH-MU-ZCT-CL08-4979,1S-MH-MU-ZCT-CL08-4248,2,41917,18486
40939,18485-44102,1S-MH-MU-ZCT-CL08-4248,1S-MH-MU-ZCT-CL09-5816,2,18485,44102
40939,44103-25335,1S-MH-MU-ZCT-CL09-5816,1S-MH-MU-ZCT-CL09-4914,2,44103,25335
40939,25337-13542,1S-MH-MU-ZCT-CL09-4914,1S-MH-MU-ZCT-CL09-4582,2,25337,13542
40939,13543-37529,1S-MH-MU-ZCT-CL09-4582,1S-MH-MU-ZCT-CL07-5242,2,13543,37529
40939,37531-14066,1S-MH-MU-ZCT-CL07-5242,1S-MH-MU-ZCT-CL09-4450,2,37531,14066
40939,18487-41683,1S-MH-MU-ZCT-CL08-4248,1S-MH-MU-ZCT-CL09-5729,2.1,18487,41683
40939,26568-9009,1S-MH-MU-ZCT-CL08-4979,1S-MH-MU-ZCT-CL08-4247,2.2,26568,9009
40940,40940-32257,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4806,1,40940,32257
40940,17591-17088,1S-MH-MU-ZCT-CL08-4806,1S-MH-MU-ZCT-CL08-4081,1,17591,17088
40940,36157-35745,1S-MH-MU-ZCT-CL08-4081,1S-MH-MU-ZCT-CL08-5208,1,36157,35745
40940,35744-11415,1S-MH-MU-ZCT-CL08-5208,1S-MH-MU-ZCT-CL08-4739,1,35744,11415
40940,35743-11416,1S-MH-MU-ZCT-CL08-5208,1S-MH-MU-ZCT-CL08-4740,1.1,35743,11416
40941,40941-10144,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4190,1,40941,10144
40941,10146-34992,1S-MH-MU-ZCT-CL08-4190,1S-MH-MU-ZCT-CL09-5227,1,10146,34992
40941,34990-18751,1S-MH-MU-ZCT-CL09-5227,1S-MH-MU-ZCT-CL09-4404,1,34990,18751
41079,41079-19005,1S-MH-MU-ZNT-RSTN-KANA,1S-MH-MU-ZNT-CL01-6832,1,41079,19005
41079,19005-26262,1S-MH-MU-ZNT-CL01-6832,1S-MH-MU-ZCT-CL10-4959,1,19005,26262
41079,26261-26263,1S-MH-MU-ZCT-CL10-4959,1S-MH-MU-ZCT-CL10-4960,1,26261,26263
41079,26265-12365,1S-MH-MU-ZCT-CL10-4960,1S-MH-MU-ZCT-CL10-4071,1,26265,12365
41079,12366-13007,1S-MH-MU-ZCT-CL10-4071,1S-MH-MU-ZCT-CL10-4811,1,12366,13007
41079,13008-16422,1S-MH-MU-ZCT-CL10-4811,1S-MH-MU-ZCT-CL10-4070,1,13008,16422
41079,16421-15428,1S-MH-MU-ZCT-CL10-4070,1S-MH-MU-ZCT-CL10-4698,1,16421,15428
41079,15426-17874,1S-MH-MU-ZCT-CL10-4698,1S-MH-MU-ZNT-CL01-7141,1,15426,17874
41079,19003-34629,1S-MH-MU-ZNT-CL01-6832,1S-MH-MU-ZNT-CL01-7165,1.1,19003,34629
41079,34631-38944,1S-MH-MU-ZNT-CL01-7165,1S-MH-MU-ZNT-CL01-7621,1.1,34631,38944
41079,19003-32975,1S-MH-MU-ZNT-CL01-6832,1S-MH-MU-ZNT-CL01-7263,1.2,19003,32975
41079,32976-17587,1S-MH-MU-ZNT-CL01-7263,1S-MH-MU-ZNT-CL01-6433,1.2,32976,17587
41507,41507-43638,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-1410,1,41507,43638
41507,43645-14870,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-0459,1,43645,14870
41507,14868-4503,1S-MH-MU-ZST-CL03-0459,1S-MH-MU-ZST-CL03-0512,1,14868,4503
41507,4501-31761,1S-MH-MU-ZST-CL03-0512,1S-MH-MU-ZST-CL03-0824,1,4501,31761
41509,41509-43642,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-1410,1,41509,43642
41509,43655-28150,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-0462,1,43655,28150
41509,28149-7358,1S-MH-MU-ZST-CL03-0462,1S-MH-MU-ZST-CL03-0559,1,28149,7358
41510,41510-30560,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0786,1,41510,30560
41510,36058-9524,1S-MH-MU-ZST-CL03-0786,1S-MH-MU-ZST-CL03-0224,1,36058,9524
41510,9524-18821,1S-MH-MU-ZST-CL03-0224,1S-MH-MU-ZST-CL03-0335,1,9524,18821
41510,18819-19367,1S-MH-MU-ZST-CL03-0335,1S-MH-MU-ZST-CL03-0588,1,18819,19367
41510,30561-HTCONSUMER,1S-MH-MU-ZST-CL03-0786,NAN,1.1,30561,HTCONSUMER
41512,41512-28607,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0715,1,41512,28607
41512,28606-474,1S-MH-MU-ZST-CL03-0715,1S-MH-MU-ZST-CL03-0216,1,28606,474
41512,472-17173,1S-MH-MU-ZST-CL03-0216,1S-MH-MU-ZST-CL03-0223,1,472,17173
41512,28607-30560,1S-MH-MU-ZST-CL03-0715,1S-MH-MU-ZST-CL03-0786,1.1,28607,30560
41514,41514-7246,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0448,1,41514,7246
41516,41516-19643,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0623,1,41516,19643
41516,19646-10033,1S-MH-MU-ZST-CL03-0623,1S-MH-MU-ZST-CL03-0444,1,19646,10033
41516,10035-36140,1S-MH-MU-ZST-CL03-0444,1S-MH-MU-ZST-CL03-0452,1,10035,36140
41516,36141-30931,1S-MH-MU-ZST-CL03-0452,1S-MH-MU-ZST-CL03-0798,1,36141,30931
41516,36137-26703,1S-MH-MU-ZST-CL03-0452,1S-MH-MU-ZST-CL03-0689,1.1,36137,26703
41519,26840-7160,1S-MH-MU-ZST-CL08-0694,1S-MH-MU-ZST-CL08-0134,1,26840,7160
41519,7162-38613,1S-MH-MU-ZST-CL08-0134,1S-MH-MU-ZST-CL08-1247,1,7162,38613
41519,38614-38837,1S-MH-MU-ZST-CL08-1247,1S-MH-MU-ZST-CL08-1257,1,38614,38837
41519,38836-25502,1S-MH-MU-ZST-CL08-1257,1S-MH-MU-ZST-CL08-0650,1,38836,25502
41573,41573-15752,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-CL01-2021,1,41573,15752
41576,41576-43263,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-CL01-3642,1,41576,43263
41579,41579-CAP BANK,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,1,41579,CAP BANK
41582,41582-13719,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-CL01-2277,1,41582,13719
41582,13717-16757,1S-MH-MU-ZSC-CL01-2277,1S-MH-MU-ZSC-CL01-2414,1,13717,16757
41582,16756-12162,1S-MH-MU-ZSC-CL01-2414,1S-MH-MU-ZSC-CL01-2660,1,16756,12162
41582,12159-29444,1S-MH-MU-ZSC-CL01-2660,1S-MH-MU-ZSC-CL01-3090,1,12159,29444
41582,29445-40536,1S-MH-MU-ZSC-CL01-3090,1S-MH-MU-ZSC-CL01-3573,1,29445,40536
41582,12161-30054,1S-MH-MU-ZSC-CL01-2660,1S-MH-MU-ZSC-CL01-3118,1.1,12161,30054
41582,30052-30057,1S-MH-MU-ZSC-CL01-3118,1S-MH-MU-ZSC-CL01-3117,1.1,30052,30057
41582,13718-HTCONSUMER,1S-MH-MU-ZSC-CL01-2277,NAN,1.2,13718,HTCONSUMER
41583,41583-7811,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-CL01-2615,1,41583,7811
41583,7809-37977,1S-MH-MU-ZSC-CL01-2615,1S-MH-MU-ZSC-CL01-2021,1,7809,37977
41583,15755-12048,1S-MH-MU-ZSC-CL01-2021,1S-MH-MU-ZSC-CL01-2410,1,15755,12048
41583,12046-2325,1S-MH-MU-ZSC-CL01-2410,1S-MH-MU-ZSC-CL02-2428,1,12046,2325
41583,2180-10796,1S-MH-MU-ZSC-CL02-2428,1S-MH-MU-ZSC-CL02-2208,1,2180,10796
41583,10795-18581,1S-MH-MU-ZSC-CL02-2208,1S-MH-MU-ZSC-CL02-2059,1,10795,18581
41583,18579-4507,1S-MH-MU-ZSC-CL02-2059,1S-MH-MU-ZSC-CL02-2426,1,18579,4507
41583,4757-27045,1S-MH-MU-ZSC-CL02-2426,1S-MH-MU-ZSC-CL02-2934,1,4757,27045
41583,2178-10029,1S-MH-MU-ZSC-CL02-2428,1S-MH-MU-ZSC-CL02-2240,1.1,2178,10029
41583,39464-HTCONSUMER,1S-MH-MU-ZSC-CL01-2615,NAN,1.2,39464,HTCONSUMER
41587,41587-41575,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-CL01-3642,1,41587,41575
41588,41588-CAP BANK,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,1,41588,CAP BANK
41709,41709-BPT-2,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1,41709,BPT-2
41710,41710-CAP BANK,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1,41710,CAP BANK
41711,41711-STN XMER,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1,41711,STN XMER
41712,41712-37849,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-CL11-7340,1,41712,37849
41712,37851-25331,1S-MH-MU-ZNT-CL11-7340,1S-MH-MU-ZNT-CL11-6201,1,37851,25331
41712,25318-38108,1S-MH-MU-ZNT-CL11-6201,1S-MH-MU-ZNT-CL11-7765,1,25318,38108
41712,38107-37240,1S-MH-MU-ZNT-CL11-7765,1S-MH-MU-ZNT-CL11-7223,1,38107,37240
41712,37242-25297,1S-MH-MU-ZNT-CL11-7223,1S-MH-MU-ZNT-CL11-6195,1,37242,25297
41712,17162-17138,1S-MH-MU-ZNT-CL11-6195,1S-MH-MU-ZNT-CL11-6043,1,17162,17138
41712,17139-36345,1S-MH-MU-ZNT-CL11-6043,1S-MH-MU-ZNT-CL11-7616,1,17139,36345
41712,36343-29934,1S-MH-MU-ZNT-CL11-7616,1S-MH-MU-ZNT-CL11-7054,1,36343,29934
41712,29933-37469,1S-MH-MU-ZNT-CL11-7054,1S-MH-MU-ZNT-CL11-7636,1,29933,37469
41712,37470-31959,1S-MH-MU-ZNT-CL11-7636,1S-MH-MU-ZNT-CL11-7273,1,37470,31959
41712,31961-38625,1S-MH-MU-ZNT-CL11-7273,1S-MH-MU-ZNT-CL11-7555,1,31961,38625
41712,38623-41236,1S-MH-MU-ZNT-CL11-7555,1S-MH-MU-ZNT-CL11-7814,1,38623,41236
41712,41237-41487,1S-MH-MU-ZNT-CL11-7814,1S-MH-MU-ZNT-CL11-7919,1,41237,41487
41712,41488-38590,1S-MH-MU-ZNT-CL11-7919,1S-MH-MU-ZNT-CL08-7568,1,41488,38590
41712,38592-35604,1S-MH-MU-ZNT-CL08-7568,1S-MH-MU-ZNT-CL11-7479,1,38592,35604
41712,35602-37054,1S-MH-MU-ZNT-CL11-7479,1S-MH-MU-ZNT-CL11-7550,1,35602,37054
41712,29932-29931,1S-MH-MU-ZNT-CL11-7054,1S-MH-MU-ZNT-CL11-7043,1.1,29932,29931
41712,17140-26891,1S-MH-MU-ZNT-CL11-6043,1S-MH-MU-ZNT-CL11-6953,1.2,17140,26891
41712,25317-27034,1S-MH-MU-ZNT-CL11-6201,1S-MH-MU-ZNT-CL11-6950,1.3,25317,27034
41714,41714-18512,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-CL04-6598,1,41714,18512
41714,18510-10537,1S-MH-MU-ZNT-CL04-6598,1S-MH-MU-ZNT-CL04-6508,1,18510,10537
41714,10536-13724,1S-MH-MU-ZNT-CL04-6508,1S-MH-MU-ZNT-CL04-6209,1,10536,13724
41714,13726-38573,1S-MH-MU-ZNT-CL04-6209,1S-MH-MU-ZNT-CL04-6027,1,13726,38573
41714,16642-19118,1S-MH-MU-ZNT-CL04-6027,1S-MH-MU-ZNT-CL04-6210,1,16642,19118
41714,19117-42881,1S-MH-MU-ZNT-CL04-6210,1S-MH-MU-ZNT-CL04-8029,1,19117,42881
41714,42880-35249,1S-MH-MU-ZNT-CL04-8029,1S-MH-MU-ZNT-CL04-7176,1,42880,35249
41714,35247-17565,1S-MH-MU-ZNT-CL04-7176,1S-MH-MU-ZNT-CL04-6599,1,35247,17565
41714,10534-37448,1S-MH-MU-ZNT-CL04-6508,1S-MH-MU-ZNT-CL04-6216,1.1,10534,37448
41714,37450-4637,1S-MH-MU-ZNT-CL04-6216,1S-MH-MU-ZNT-CL04-6431,1.1,37450,4637
41714,4636-6896,1S-MH-MU-ZNT-CL04-6431,1S-MH-MU-ZNT-CL04-6211,1.1,4636,6896
41714,6895-17672,1S-MH-MU-ZNT-CL04-6211,1S-MH-MU-ZNT-CL04-6208,1.1,6895,17672
41714,17673-10100,1S-MH-MU-ZNT-CL04-6208,1S-MH-MU-ZNT-CL04-6063,1.1,17673,10100
41714,10101-HTCONSUMER,1S-MH-MU-ZNT-CL04-6063,NAN,1.1,10101,HTCONSUMER
41715,41715-25532,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-CL04-6918,1,41715,25532
41715,25533-11784,1S-MH-MU-ZNT-CL04-6918,1S-MH-MU-ZNT-CL04-6799,1,25533,11784
41715,11785-2759,1S-MH-MU-ZNT-CL04-6799,1S-MH-MU-ZNT-CL04-6345,1,11785,2759
41715,2758-35722,1S-MH-MU-ZNT-CL04-6345,1S-MH-MU-ZNT-CL04-7496,1,2758,35722
41715,35721-13630,1S-MH-MU-ZNT-CL04-7496,1S-MH-MU-ZNT-CL04-6346,1,35721,13630
41715,13629-44082,1S-MH-MU-ZNT-CL04-6346,1S-MH-MU-ZNT-CL04-7296,1,13629,44082
41715,31415-37457,1S-MH-MU-ZNT-CL04-7296,1S-MH-MU-ZNT-CL04-7327,1,31415,37457
41715,37459-31697,1S-MH-MU-ZNT-CL04-7327,1S-MH-MU-ZNT-CL04-6453,1,37459,31697
41715,31413-17793,1S-MH-MU-ZNT-CL04-7296,1S-MH-MU-ZNT-CL04-6187,1.1,31413,17793
41715,17795-17526,1S-MH-MU-ZNT-CL04-6187,1S-MH-MU-ZNT-CL04-6274,1.1,17795,17526
41715,44083-31414,1S-MH-MU-ZNT-CL04-6346,1S-MH-MU-ZNT-CL04-7296,1.2,44083,31414
41715,31415-37457,1S-MH-MU-ZNT-CL04-7296,1S-MH-MU-ZNT-CL04-7327,1.2,31415,37457
41715,37459-31697,1S-MH-MU-ZNT-CL04-7327,1S-MH-MU-ZNT-CL04-6453,1.2,37459,31697
41715,31413-17793,1S-MH-MU-ZNT-CL04-7296,1S-MH-MU-ZNT-CL04-6187,1.2.1,31413,17793
41715,17795-17526,1S-MH-MU-ZNT-CL04-6187,1S-MH-MU-ZNT-CL04-6274,1.2.1,17795,17526
41717,41717-17859,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-CL10-6205,1,41717,17859
41717,17860-15674,1S-MH-MU-ZNT-CL10-6205,1S-MH-MU-ZNT-CL11-6100,1,17860,15674
41717,15676-29415,1S-MH-MU-ZNT-CL11-6100,1S-MH-MU-ZNT-CL10-7018,1,15676,29415
41717,29416-40449,1S-MH-MU-ZNT-CL10-7018,1S-MH-MU-ZNT-CL10-6561,1,29416,40449
41717,13063-17129,1S-MH-MU-ZNT-CL10-6561,1S-MH-MU-ZNT-CL10-6444,1,13063,17129
