FROM_SWITCH,TO_SWITCH,FEEDER_ID,FEEDERID_FULL,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH,CLUSTER_TYPE,PATH,NO_OF_SEGMENT,AGG_MEASUREDLENGTH,COMMISSIONEDDATE_DT_OLDEST,NOOFJOINTS,NOOFSUBSTATION
40872.0,13492.0,40872,VSV220_11KV_40872,VERSOVA RECEIVING STATION,YAMUNA NAGAR NO.4,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL05-2858,1,2007-09-19,AL,AL,XLPE,NAN,288.7,,SWNO_40872 -> JT.NO.1 | JT.NO.1 -> JT.NO.2 | JT.NO.2 -> JT.NO.3 | JT.NO.2E -> SWNO_13492 | JT.NO.2G -> JT.NO.2H | JT.NO.2H -> JT.NO.2E | JT.NO.2U -> JT.NO.2V | JT.NO.3 -> JT.NO.2G | JT.NO.3 -> JT.NO.3A,9,1563.3,2007-09-19 00:00:00+00:00,72,41
13494.0,13531.0,40872,VSV220_11KV_40872,YAMUNA NAGAR NO.4,MILLAT NAGAR NO.3,1S-MH-MU-ZSC-CL05-2858,1S-MH-MU-ZSC-CL05-2519,2,,AL,AL,PILC,NAN,161.1,,SWNO_13494 -> JT.NO.3 | JT.NO.3 -> SWNO_13531,2,252.3,,56,368
13529.0,42706.0,40872,VSV220_11KV_40872,MILLAT NAGAR NO.3,MILLAT NAGAR NO.2,1S-MH-MU-ZSC-CL05-2519,1S-MH-MU-ZSC-CL05-2517,3,,AL,AL,PILC,NAN,201.9,,SWNO_13529 -> SWNO_42706,1,201.9,,0,14
12880.0,13139.0,40872,VSV220_11KV_40872,MILLAT NAGAR NO.2,USHA DARSHAN,1S-MH-MU-ZSC-CL05-2517,1S-MH-MU-ZSC-CL05-2798,4,2022-09-28,AL,AL,PILC,NAN,10.4,,JT.NO.4 -> JT.NO.4A | JT.NO.4A | JT.NO.4B -> JT.NO.4C | JT.NO.4C -> JT.NO.4B | JT.NO.4F | JT.NO.4H | JT.NO.4H -> JT.NO.4H | SWNO_12880 -> JT.NO.4 | JT.NO.4B -> JT.NO.4E | JT.NO.4E -> SWNO_13139,10,295.1,2022-09-28 00:00:00+00:00,342,368
13140.0,13800.0,40872,VSV220_11KV_40872,USHA DARSHAN,ANAND NO.3,1S-MH-MU-ZSC-CL05-2798,1S-MH-MU-ZSC-CL05-2058,4.1,2014-11-08,AL,AL,PILC,NAN,288.0,,SWNO_13140 -> JT.NO.122 | JT.NO.121 -> SWNO_13800 | JT.NO.122 -> JT.NO.123 | JT.NO.123 -> JT.NO.120 | JT.NO.120 -> JT.NO.121,5,713.4,2014-11-08 00:00:00+00:00,86,283
32790.0,26342.0,40872,VSV220_11KV_40872,USHA DARSHAN,WINDERMERE,1S-MH-MU-ZSC-CL05-2798,1S-MH-MU-ZSC-CL05-2862,5,,AL,AL,PILC,NAN,5.92095946,RESIDENTIAL,SWNO_32790 -> JT.NO.5D | JT.NO.5 -> JT.NO.5A | JT.NO.5A -> SWNO_26342 | JT.NO.5B -> JT.NO.5C | JT.NO.5C -> JT.NO.5 | JT.NO.5D -> JT.NO.5E | JT.NO.5E -> JT.NO.5B,7,578.52095946,,672,736
19147.0,19576.0,40872,VSV220_11KV_40872,WINDERMERE,ANAND NO.4,1S-MH-MU-ZSC-CL05-2862,1S-MH-MU-ZSC-CL05-2056,6,,AL,AL,PILC,NAN,202.2,,SWNO_19147 -> JT.NO.5F | JT.NO.5F -> JT.NO.5G | JT.NO.5G -> JT.NO.5H | JT.NO.5G -> SWNO_19576,4,478.3,,150,514
40875.0,7083.0,40875,VSV220_11KV_40875,VERSOVA RECEIVING STATION,LOKHANDWALA NO.3,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL05-2401,1,,AL,AL,XLPE,NAN,363.1,,SWNO_40875 -> JT.NO.1 | JT.NO.1 -> JT.NO.2 | JT.NO.2 -> JT.NO.3 | JT.NO.3 -> SWNO_07083,4,1018.0,,28,120
6273.0,38479.0,40875,VSV220_11KV_40875,LOKHANDWALA NO.3,MAYFAIR AKSHAY SOCIETY,1S-MH-MU-ZSC-CL05-2401,1S-MH-MU-ZSC-CL05-3477,1.1,2016-04-22,AL,AL,XLPE,NAN,19.5,,SWNO_06273 -> JT.NO.44C | JT.NO.43A -> SWNO_38479 | JT.NO.44 -> JT.NO.43A | JT.NO.44A -> JT.NO.44 | JT.NO.44B -> JT.NO.44A | JT.NO.44C -> JT.NO.44D | JT.NO.44D -> JT.NO.44B,7,447.8,2016-04-22 00:00:00+00:00,102,124
38481.0,36737.0,40875,VSV220_11KV_40875,MAYFAIR AKSHAY SOCIETY,APANA GHAR NO.2,1S-MH-MU-ZSC-CL05-3477,1S-MH-MU-ZSC-CL05-2081,1.2,2016-04-22,AL,AL,XLPE,NAN,75.1,,SWNO_38481 -> JT.NO.43D | JT.NO.43 -> SWNO_36737 | JT.NO.43B -> JT.NO.43 | JT.NO.43C -> JT.NO.43B | JT.NO.43D -> JT.NO.43E | JT.NO.43E -> JT.NO.43C,6,278.0,2016-04-22 00:00:00+00:00,132,402
6815.0,32145.0,40875,VSV220_11KV_40875,LOKHANDWALA NO.3,VERSOVA MHADA NO.1,1S-MH-MU-ZSC-CL05-2401,1S-MH-MU-ZSC-CL05-3217,1.2,,AL,AL,XLPE,NAN,65.5,,SWNO_06815 -> JT.NO.1 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> JT.NO.1B | JT.NO.1B -> SWNO_32145,5,1007.7,,22,282
6816.0,14829.0,40875,VSV220_11KV_40875,LOKHANDWALA NO.3,LOKHANDWALA NO.5,1S-MH-MU-ZSC-CL05-2401,1S-MH-MU-ZSC-CL05-2403,2,2025-02-01,AL,AL,PILC,NAN,215.0,,SWNO_06816 | JT.NO.47A | JT.NO.47B -> JT.NO.47 | JT.NO.47 -> SWNO_14829,4,274.1,2025-02-01 00:00:00+00:00,22,179
14831.0,10177.0,40875,VSV220_11KV_40875,LOKHANDWALA NO.5,LOKHANDWALA CENTRAL,1S-MH-MU-ZSC-CL05-2403,1S-MH-MU-ZSC-CL05-2397,3,2021-05-06,AL,AL,PILC,NAN,41.3,,SWNO_14831 -> JT.NO.47A | JT.NO.1 -> SWNO_10177 | JT.NO.47A -> JT.NO.47B | JT.NO.47B -> JT.NO.1,4,319.6,2021-05-06 00:00:00+00:00,48,179
10179.0,9630.0,40875,VSV220_11KV_40875,LOKHANDWALA CENTRAL,LOKHANDWALA NO.4,1S-MH-MU-ZSC-CL05-2397,1S-MH-MU-ZSC-CL05-2402,4,2021-04-29,AL,AL,XLPE,NAN,137.0,,SWNO_10179 -> JT.NO.1 | JT.NO.60 -> SWNO_09630 | JT.NO.60A -> JT.NO.60,3,247.7,2021-04-29 00:00:00+00:00,16,119
9631.0,13595.0,40875,VSV220_11KV_40875,LOKHANDWALA NO.4,LOKHANDWALA NORTH NO.2,1S-MH-MU-ZSC-CL05-2402,1S-MH-MU-ZSC-CL05-2395,5,,AL,AL,PILC,NAN,171.5,RESIDENTIAL,JT.NO.125 -> SWNO_13595 | SWNO_09631 -> JT.NO.125A | JT.NO.125A -> JT.NO.125,3,244.4,,8,40
13594.0,9614.0,40875,VSV220_11KV_40875,LOKHANDWALA NORTH NO.2,DEEPAK APARTMENT,1S-MH-MU-ZSC-CL05-2395,1S-MH-MU-ZSC-CL05-2180,6,2023-06-13,AL,AL,PILC,NAN,132.0,,SWNO_13594 -> JT.NO.56A | JT.NO.56 -> SWNO_09614 | JT.NO.56A -> JT.NO.56B | JT.NO.56B -> JT.NO.56C | JT.NO.56C -> JT.NO.56D | JT.NO.56D -> JT.NO.56,6,266.7,2023-06-13 00:00:00+00:00,16,119
9612.0,14012.0,40875,VSV220_11KV_40875,DEEPAK APARTMENT,PANORAMA TOWER,1S-MH-MU-ZSC-CL05-2180,1S-MH-MU-ZSC-CL05-2601,7,,AL,AL,PILC,NAN,95.5,,SWNO_09612 -> JT.NO.55 | JT.NO.55 -> SWNO_14012,2,262.5,,12,119
40876.0,16631.0,40876,VSV220_11KV_40876,VERSOVA RECEIVING STATION,SHANTI NIKETAN NO.2,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL06-2730,1,2016-03-19,AL,AL,PILC,NAN,239.6,,JT.NO.21A -> SWNO_16631 | JT.NO.21C -> JT.NO.21B | SWNO_40876 -> JT.NO.21 | JT.NO.21 -> JT.NO.21C | JT.NO.21B -> JT.NO.21D | JT.NO.21D -> JT.NO.21E | JT.NO.21E -> JT.NO.21A,7,1048.4,2016-03-19 00:00:00+00:00,36,90
1639.0,35644.0,40876,VSV220_11KV_40876,VERSOVA VILLAGE NO.2,SHINYA MAHADEV,1S-MH-MU-ZSC-CL06-2838,1S-MH-MU-ZSC-CL06-3350,10,,AL,AL,XLPE,NAN,54.7,,SWNO_01639 -> JT.NO.9 | JT.NO.9 -> SWNO_35644,2,358.8,,55,936
35643.0,14832.0,40876,VSV220_11KV_40876,SHINYA MAHADEV,VERSOVA PUMPING,1S-MH-MU-ZSC-CL06-3350,1S-MH-MU-ZSC-CL06-2822,11,,AL,AL,XLPE,NAN,313.8,,SWNO_35643 -> JT.NO.8 | JT.NO.8 -> JT.NO.8A | JT.NO.8 -> SWNO_14832,3,965.95172651,,110,936
16629.0,17083.0,40876,VSV220_11KV_40876,SHANTI NIKETAN NO.2,SWAPNA AKAR,1S-MH-MU-ZSC-CL06-2730,1S-MH-MU-ZSC-CL06-2774,2,,AL,AL,PILC,NAN,204.9,RESIDENTIAL,SWNO_16629 -> JT.NO.27 | JT.NO.27 -> SWNO_17083,2,263.5,,4,60
17082.0,11092.0,40876,VSV220_11KV_40876,SWAPNA AKAR,SHANTI NIKETAN NO.1,1S-MH-MU-ZSC-CL06-2774,1S-MH-MU-ZSC-CL06-2729,3,,AL,AL,PILC,NAN,89.0,,SWNO_17082 -> SWNO_11092,1,89.0,,0,936
11094.0,9591.0,40876,VSV220_11KV_40876,SHANTI NIKETAN NO.1,GULMOHAR GARDEN,1S-MH-MU-ZSC-CL06-2729,1S-MH-MU-ZSC-CL06-2251,4,2024-03-13,AL,AL,PILC,NAN,224.1,,SWNO_11094 -> JT.NO.19 | JT.NO.19 -> JT.NO.19A | JT.NO.19A -> SWNO_09591,3,274.6,2024-03-13 00:00:00+00:00,2,936
9588.0,14116.0,40876,VSV220_11KV_40876,GULMOHAR GARDEN,INLACK NAGAR,1S-MH-MU-ZSC-CL06-2251,1S-MH-MU-ZSC-CL06-2290,4.1,,AL,AL,PILC,NAN,208.1,,SWNO_09588 -> SWNO_14116,1,208.1,,0,936
9590.0,16930.0,40876,VSV220_11KV_40876,GULMOHAR GARDEN,SAI DEVALAYA,1S-MH-MU-ZSC-CL06-2251,1S-MH-MU-ZSC-CL06-2688,4.2,2024-06-25,AL,AL,XLPE,NAN,243.7,RESIDENTIAL,SWNO_09590 -> SWNO_16930,1,243.7,2024-06-25 00:00:00+00:00,9,138
11117.0,11146.0,40876,VSV220_11KV_40876,GULMOHAR GARDEN,BEACHWOOD TOWER,1S-MH-MU-ZSC-CL06-2251,1S-MH-MU-ZSC-CL06-2105,5,,AL,AL,PILC,NAN,103.6,,SWNO_11117 -> SWNO_11146,1,103.6,,0,936
11148.0,11102.0,40876,VSV220_11KV_40876,BEACHWOOD TOWER,DEEPALI APARTMENT,1S-MH-MU-ZSC-CL06-2105,1S-MH-MU-ZSC-CL06-2181,6,,AL,AL,PILC,NAN,119.6,,SWNO_11148 -> SWNO_11102,1,119.6,,0,936
11101.0,9134.0,40876,VSV220_11KV_40876,DEEPALI APARTMENT,SILVER ANKLET NO.1,1S-MH-MU-ZSC-CL06-2181,1S-MH-MU-ZSC-CL06-2752,7,2020-12-11,AL,AL,XLPE,NAN,214.0,,SWNO_11101 -> SWNO_09134,1,214.0,2020-12-11 00:00:00+00:00,0,936
9132.0,32124.0,40876,VSV220_11KV_40876,SILVER ANKLET NO.1,PEARL HEIGHT NO.2,1S-MH-MU-ZSC-CL06-2752,1S-MH-MU-ZSC-CL06-3216,7.1,2008-01-16,AL,AL,XLPE,NAN,42.5,,SWNO_32124 -> JT.NO.10B | JT.NO.10 -> SWNO_09132 | JT.NO.10A -> JT.NO.10 | JT.NO.10B -> JT.NO.10A,4,268.7,2008-01-16 00:00:00+00:00,6,30
9134.0,12420.0,40876,VSV220_11KV_40876,SILVER ANKLET NO.1,SILVER ANKLET NO.2,1S-MH-MU-ZSC-CL06-2752,1S-MH-MU-ZSC-CL06-2753,8,2018-03-24,AL,AL,PILC,NAN,84.0,,SWNO_09134 -> JT.NO.17A | JT.NO.17 -> JT.NO.17D | JT.NO.17A -> JT.NO.17H | JT.NO.17B -> JT.NO.17F | JT.NO.17C -> JT.NO.17B | JT.NO.17D -> JT.NO.17E | JT.NO.17E -> JT.NO.17C | JT.NO.17F -> JT.NO.17G | JT.NO.17G -> SWNO_12420 | JT.NO.17H -> JT.NO.17,10,276.4,2018-03-24 00:00:00+00:00,178,936
12418.0,1639.0,40876,VSV220_11KV_40876,SILVER ANKLET NO.2,VERSOVA VILLAGE NO.2,1S-MH-MU-ZSC-CL06-2753,1S-MH-MU-ZSC-CL06-2838,9,2022-02-17,AL,AL,XLPE,NAN,260.2,SLUM,SWNO_12418 -> JT.NO.23 | JT.NO.23 -> SWNO_01639,2,303.3,2022-02-17 00:00:00+00:00,295,936
40877.0,28868.0,40877,VSV220_11KV_40877,VERSOVA RECEIVING STATION,RENINSSANCE NO2,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL05-3060,1,2020-09-18,AL,AL,XLPE,NAN,288.7,,SWNO_40877 -> JT.NO.1 | JT.NO.1 -> JT.NO.2 | JT.NO.2 -> JT.NO.3 | JT.NO.3 -> JT.NO.4 | JT.NO.4 -> SWNO_28868,5,1234.6,2020-09-18 00:00:00+00:00,24,27
28869.0,7613.0,40877,VSV220_11KV_40877,RENINSSANCE NO2,LOKHANDWALA NORTH NO.1,1S-MH-MU-ZSC-CL05-3060,1S-MH-MU-ZSC-CL05-2394,2,,AL,AL,XLPE,NAN,70.0,,SWNO_28769 -> SWNO_07613,1,70.0,,0,27
7615.0,7621.0,40877,VSV220_11KV_40877,LOKHANDWALA NORTH NO.1,MOVIE TOWER,1S-MH-MU-ZSC-CL05-2394,1S-MH-MU-ZSC-CL05-2544,3,2018-04-29,AL,AL,XLPE,NAN,130.1,,SWNO_07615 -> JT.NO.1 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> JT.NO.1B | JT.NO.1B -> SWNO_07621,4,622.2,2018-04-29 00:00:00+00:00,678,602
7622.0,40082.0,40877,VSV220_11KV_40877,MOVIE TOWER,COSMOPOLIS,1S-MH-MU-ZSC-CL05-2544,1S-MH-MU-ZSC-CL05-3593,4,2019-06-14,AL,AL,XLPE,NAN,130.2,,SWNO_40082 -> SWNO_07622,1,130.2,2019-06-14 00:00:00+00:00,0,7
40081.0,14015.0,40877,VSV220_11KV_40877,COSMOPOLIS,YAMUNA NAGAR NO.3,1S-MH-MU-ZSC-CL05-3593,1S-MH-MU-ZSC-CL05-2857,5,2019-06-14,AL,AL,XLPE,NAN,82.9,,SWNO_14015 -> SWNO_40081,1,82.9,2019-06-14 00:00:00+00:00,0,7
14017.0,31607.0,40877,VSV220_11KV_40877,YAMUNA NAGAR NO.3,ST.LAURENCE SCHOOL,1S-MH-MU-ZSC-CL05-2857,1S-MH-MU-ZSC-CL05-3179,6,,AL,AL,PILC,NAN,23.0,,SWNO_14017 -> JT.NO.87 | SWNO_31607 -> JT.NO.87A | JT.NO.87A -> JT.NO.87B | JT.NO.87A -> JT.NO.87,4,240.08213849,,135,564
40884.0,40061.0,40884,DAHICHNKA_11KV_40884,DAHISAR CHECKNAKA REC-STN,DB OZONE NO 5,1S-MH-MU-ZNT-RSTN-DACH,1S-MH-MU-ZNT-CL04-7928,1,,AL,AL,XLPE,NAN,340.0,,SWNO_40061 -> SWNO_40884,1,340.0,,0,8
40063.0,29362.0,40884,DAHICHNKA_11KV_40884,DB OZONE NO 5,THAKUR MALL,1S-MH-MU-ZNT-CL04-7928,1S-MH-MU-ZNT-CL04-7012,2,2022-01-25,AL,AL,XLPE,NAN,25.0,,SWNO_29362 -> JT.NO.5 | JT.NO.5 -> JT.NO.5A | JT.NO.5A -> SWNO_40063,3,209.8,2022-01-25 00:00:00+00:00,4,8
29364.0,42384.0,40884,DAHICHNKA_11KV_40884,THAKUR MALL,AARADHYA PRIMUS,1S-MH-MU-ZNT-CL04-7012,1S-MH-MU-ZNT-CL04-7993,3,2017-06-26,AL,AL,XLPE,NAN,131.5,,SWNO_42384 -> JT.NO.13A | JT.NO.13 -> SWNO_29364 | JT.NO.13A -> JT.NO.13,3,517.9,2017-06-26 00:00:00+00:00,8,16
42385.0,38784.0,40884,DAHICHNKA_11KV_40884,AARADHYA PRIMUS,LION PENCILS NO.1,1S-MH-MU-ZNT-CL04-7993,1S-MH-MU-ZNT-CL04-6392,4,,AL,AL,XLPE,NAN,131.5,,SWNO_38784 -> SWNO_42385,1,131.5,,0,8
40886.0,6202.0,40886,DAHICHNKA_11KV_40886,DAHISAR CHECKNAKA REC-STN,TARA SINGH,1S-MH-MU-ZNT-RSTN-DACH,1S-MH-MU-ZNT-CL04-6761,1,,CU,CU,XLPE,NAN,373.73228395,,SWNO_40886 -> JT.NO.15 | JT.NO.15 -> JT.NO.15A | JT.NO.15A -> SWNO_06202,3,596.6,,2,23
6203.0,7896.0,40886,DAHICHNKA_11KV_40886,TARA SINGH,RAJU INDUSTRIAL ESTATE,1S-MH-MU-ZNT-CL04-6761,1S-MH-MU-ZNT-CL04-6582,2,2015-12-27,AL,AL,PILC,NAN,28.0,,SWNO_06203 -> JT.NO.14A | JT.NO.14 -> SWNO_07896 | JT.NO.14A -> JT.NO.14B | JT.NO.14B -> JT.NO.14,4,123.9,2015-12-27 00:00:00+00:00,17,205
9980.0,17786.0,40886,DAHICHNKA_11KV_40886,RAJU INDUSTRIAL ESTATE,PENKARPADA NO 2,1S-MH-MU-ZNT-CL04-6582,1S-MH-MU-ZNT-CL10-6529,3,2008-11-03,AL,AL,XLPE,NAN,80.6,,SWNO_09980 -> SWNO_43733 | SWNO_43732 -> JT.NO.14G | JT.NO.14 -> JT.NO.14A | JT.NO.14A -> JT.NO.14B | JT.NO.14B -> JT.NO.14H | JT.NO.14C -> JT.NO.14D | JT.NO.14D -> JT.NO.14E | JT.NO.14E -> SWNO_17786 | JT.NO.14G -> JT.NO.14 | JT.NO.14H -> JT.NO.14C,10,396.3,2008-11-03 00:00:00+00:00,241,501
17788.0,34422.0,40886,DAHICHNKA_11KV_40886,PENKARPADA NO 2,VICTORY GEARS,1S-MH-MU-ZNT-CL10-6529,1S-MH-MU-ZNT-CL10-7363,4,,AL,AL,XLPE,NAN,398.5,,SWNO_17788 -> JT.NO.1 | JT.NO.1 -> SWNO_34422,2,637.4,,56,769
34420.0,26170.0,40886,DAHICHNKA_11KV_40886,VICTORY GEARS,LOK PRAKASHAN,1S-MH-MU-ZNT-CL10-7363,1S-MH-MU-ZNT-CL10-6926,5,,AL,AL,XLPE,NAN,110.0,,SWNO_34420 -> SWNO_26170,1,110.0,,0,769
26172.0,37520.0,40886,DAHICHNKA_11KV_40886,LOK PRAKASHAN,PENKARPADA NO 3,1S-MH-MU-ZNT-CL10-6926,1S-MH-MU-ZNT-CL09-7449,6,2017-04-18,AL,AL,PILC,NAN,48.7,,SWNO_26172 -> JT.NO.7G | JT.NO.7 -> JT.NO.7A | JT.NO.7A -> JT.NO.7B | JT.NO.7B -> JT.NO.7C | JT.NO.7C -> SWNO_37520 | JT.NO.7D -> JT.NO.7A | JT.NO.7G -> JT.NO.7D,7,181.0,2017-04-18 00:00:00+00:00,136,515
37522.0,14121.0,40886,DAHICHNKA_11KV_40886,PENKARPADA NO 3,CHIMAJI NAGAR,1S-MH-MU-ZNT-CL09-7449,1S-MH-MU-ZNT-CL09-6107,7,2007-06-09,AL,AL,XLPE,NAN,18.3,,SWNO_37522 -> JT.NO.7J | JT.NO.7 -> JT.NO.7B | JT.NO.7A -> JT.NO.7G | JT.NO.7B -> JT.NO.7C | JT.NO.7C -> JT.NO.7D | JT.NO.7D -> JT.NO.7E | JT.NO.7E -> JT.NO.7F | JT.NO.7F -> JT.NO.7A | JT.NO.7G -> JT.NO.7H | JT.NO.7H -> SWNO_14121 | JT.NO.7J -> JT.NO.7K | JT.NO.7K -> JT.NO.7L | JT.NO.7L -> JT.NO.7,13,443.9,2007-06-09 00:00:00+00:00,321,515
14120.0,37816.0,40886,DAHICHNKA_11KV_40886,CHIMAJI NAGAR,PENKARPADA,1S-MH-MU-ZNT-CL09-6107,1S-MH-MU-ZNT-CL10-6528,7.1,,AL,AL,XLPE,NAN,135.4,,SWNO_14120 -> JT.NO.7A | JT.NO.7 -> SWNO_37816 | JT.NO.7A -> JT.NO.7,3,365.6,,2,9
14119.0,10066.0,40886,DAHICHNKA_11KV_40886,CHIMAJI NAGAR,GOYAL COMPLEX,1S-MH-MU-ZNT-CL09-6107,1S-MH-MU-ZNT-CL09-6267,8,2011-06-07,AL,AL,XLPE,NAN,67.7,,SWNO_14119 -> JT.NO.65 | JT.NO.65 -> JT.NO.65G | JT.NO.65A -> JT.NO.65B | JT.NO.65B -> JT.NO.65C | JT.NO.65C -> JT.NO.65D | JT.NO.65D -> JT.NO.65H | JT.NO.65E -> JT.NO.65F | JT.NO.65F -> SWNO_10066 | JT.NO.65G | JT.NO.65H -> JT.NO.65E | JT.NO.65A,11,1293.2,2011-06-07 00:00:00+00:00,459,762
40887.0,10095.0,40887,DAHICHNKA_11KV_40887,DAHISAR CHECKNAKA REC-STN,PRABHAT ROLLER MILL,1S-MH-MU-ZNT-RSTN-DACH,1S-MH-MU-ZNT-CL09-6540,1,2023-09-04,AL,AL,XLPE,NAN,419.7,INDUSTRIAL,SWNO_40887 -> JT.NO.18A | JT.NO.18 -> JT.NO.18E | JT.NO.18A -> JT.NO.18B | JT.NO.18B -> JT.NO.18C | JT.NO.18C -> JT.NO.18D | JT.NO.18D -> JT.NO.18 | JT.NO.18E -> SWNO_10095,7,1160.3,2023-09-04 00:00:00+00:00,6,3
10093.0,41330.0,40887,DAHICHNKA_11KV_40887,PRABHAT ROLLER MILL,HIRAL SPLENDER,1S-MH-MU-ZNT-CL09-6540,1S-MH-MU-ZNT-CL09-7459,2,,AL,AL,XLPE,NAN,271.3,,SWNO_10093 -> JT.NO.10 | JT.NO.10 -> JT.NO.10A | JT.NO.10A -> SWNO_41330,3,416.8,,10,52
41328.0,11815.0,40887,DAHICHNKA_11KV_40887,HIRAL SPLENDER,PRABHAT IND EST,1S-MH-MU-ZNT-CL09-7459,1S-MH-MU-ZNT-CL09-6539,3,,AL,AL,XLPE,NAN,275.1,,SWNO_41328 -> SWNO_11815,1,275.1,,0,104
40888.0,7670.0,40888,DAHICHNKA_11KV_40888,DAHISAR CHECKNAKA REC-STN,ROYAL INDUSTRIAL ESTATE,1S-MH-MU-ZNT-RSTN-DACH,1S-MH-MU-ZNT-CL04-6605,1,,AL,AL,XLPE,NAN,413.9,,SWNO_40888 -> JT.NO.18 | JT.NO.18 -> JT.NO.18A | JT.NO.18A -> SWNO_07670,3,858.4,,4,18
7668.0,36320.0,40888,DAHICHNKA_11KV_40888,ROYAL INDUSTRIAL ESTATE,CHAMUNDA CLASSIC,1S-MH-MU-ZNT-CL04-6605,1S-MH-MU-ZNT-CL09-7365,2,2014-07-03,AL,AL,XLPE,NAN,124.2,,SWNO_07668 -> JT.NO.6 | JT.NO.6 -> JT.NO.6A | JT.NO.6A -> JT.NO.6B | JT.NO.6B -> SWNO_36320,4,672.0,2014-07-03 00:00:00+00:00,141,374
34698.0,28259.0,40888,DAHICHNKA_11KV_40888,CHAMUNDA CLASSIC,NIKISHA INDUSTRIAL ESTATE,1S-MH-MU-ZNT-CL09-7365,1S-MH-MU-ZNT-CL04-6959,2.1,2021-05-21,AL,AL,XLPE,NAN,198.6,,SWNO_34698 -> JT.NO.4 | JT.NO.4 -> SWNO_28259,2,294.2,2021-05-21 00:00:00+00:00,2,18
28257.0,12943.0,40888,DAHICHNKA_11KV_40888,NIKISHA INDUSTRIAL ESTATE,JAGKUMAR,1S-MH-MU-ZNT-CL04-6959,1S-MH-MU-ZNT-CL04-6307,2.2,2021-05-19,AL,AL,XLPE,NAN,90.5,INDUSTRIAL,SWNO_28257 -> JT.NO.4 | JT.NO.4 -> SWNO_12943,2,210.5,2021-05-19 00:00:00+00:00,2,18
34699.0,38294.0,40888,DAHICHNKA_11KV_40888,CHAMUNDA CLASSIC,HARIOM BUILDING,1S-MH-MU-ZNT-CL09-7365,1S-MH-MU-ZNT-CL04-7209,3,2009-06-06,AL,AL,XLPE,NAN,22.9,,SWNO_34699 -> JT.NO.10A | JT.NO.10A -> SWNO_38294,2,84.0,2009-06-06 00:00:00+00:00,25,274
38295.0,13578.0,40888,DAHICHNKA_11KV_40888,HARIOM BUILDING,SIDDHI VINAYAK NAGAR,1S-MH-MU-ZNT-CL04-7209,1S-MH-MU-ZNT-CL09-6725,4,2017-04-19,AL,AL,XLPE,NAN,233.0,,SWNO_38295 -> JT.NO.10C | JT.NO.10 -> JT.NO.10B | JT.NO.10A -> JT.NO.10 | JT.NO.10B -> SWNO_13578 | JT.NO.10C -> JT.NO.10A,5,465.3,2017-04-19 00:00:00+00:00,87,274
13580.0,17118.0,40888,DAHICHNKA_11KV_40888,SIDDHI VINAYAK NAGAR,NATASHA PARK,1S-MH-MU-ZNT-CL09-6725,1S-MH-MU-ZNT-CL10-6476,5,,AL,AL,PILC,NAN,92.0,,SWNO_13580 -> SWNO_17118,1,92.0,,0,563
17116.0,37998.0,40888,DAHICHNKA_11KV_40888,NATASHA PARK,KAKAD PARADISE,1S-MH-MU-ZNT-CL10-6476,1S-MH-MU-ZNT-CL10-7791,6,2011-10-04,AL,AL,PILC,NAN,28.3,,SWNO_17116 -> JT.NO.8 | JT.NO.8 -> JT.NO.8A | JT.NO.8A -> JT.NO.8B | JT.NO.8B -> JT.NO.8G | JT.NO.8C -> JT.NO.8D | JT.NO.8D -> JT.NO.8E | JT.NO.8E -> JT.NO.8F | JT.NO.8F -> JT.NO.8H | JT.NO.8G -> JT.NO.8C | JT.NO.8H -> JT.NO.8J | JT.NO.8J -> SWNO_37998,11,534.4,2011-10-04 00:00:00+00:00,231,314
40893.0,38790.0,40893,DAHICHNKA_11KV_40893,DAHISAR CHECKNAKA REC-STN,LION PENCILS NO.1,1S-MH-MU-ZNT-RSTN-DACH,1S-MH-MU-ZNT-CL04-6392,1,2009-03-28,AL,AL,XLPE,NAN,345.2,,SWNO_40893 -> JT.NO.1A | JT.NO.1 -> JT.NO.1D | JT.NO.1A -> JT.NO.1 | JT.NO.1C -> JT.NO.1P | JT.NO.1D -> JT.NO.1C | JT.NO.1N -> JT.NO.1R | JT.NO.1P -> JT.NO.1N | JT.NO.1Q -> SWNO_38790 | JT.NO.1R -> JT.NO.1Q,9,596.0,2009-03-28 00:00:00+00:00,8,4
38789.0,38664.0,40893,DAHICHNKA_11KV_40893,LION PENCILS NO.1,SHYAM UPVAN,1S-MH-MU-ZNT-CL04-6392,1S-MH-MU-ZNT-CL04-6917,2,2017-06-28,AL,AL,XLPE,NAN,128.5,,SWNO_38664 -> JT.NO.19 | JT.NO.19 -> JT.NO.19A | JT.NO.19A -> JT.NO.19B | JT.NO.19B -> SWNO_38789,4,577.9000000000001,2017-06-28 00:00:00+00:00,3,4
