FEEDER_ID,FEEDERID_FULL,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,COMMENTS,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,NAN,24TH ROAD RS TO KHAR REC-STN (JT.NO.1B TO JT.NO.1E),AL,AL,XLPE,NAN,55.3
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,NAN,24TH ROAD RS TO KHAR REC-STN (JT.NO.1C TO SWNO_39603),AL,AL,XLPE,NAN,68.8
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,2008-12-26 00:00:00+00:00,24TH ROAD RS TO KHAR REC-STN (JT.NO.1D TO JT.NO.1),AL,AL,XLPE,NAN,283.7
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,NAN,24TH ROAD RS TO KHAR REC-STN (JT.NO.1D TO JT.NO.1C),AL,AL,XLPE,NAN,34.9
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,2009-05-28 00:00:00+00:00,24TH ROAD RS TO KHAR REC-STN (JT.NO.1E TO JT.NO.1D),AL,AL,XLPE,NAN,52.5
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,2018-07-25 00:00:00+00:00,24TH ROAD RS TO KHAR REC-STN (JT.NO.1E TO JT.NO.1D),AL,AL,XLPE,NAN,6.0
15451,24THRD_11KV_15451,31553,39603,24TH ROAD R/S,KHAR REC-STN,1S-MH-MU-ZST-CL02-0885,1S-MH-MU-ZST-RSTN-KHAR,1.1,2008-12-26 00:00:00+00:00,24TH ROAD RS TO KHAR REC-STN (JT.NO.2 TO JT.NO.1A),AL,AL,XLPE,NAN,83.4
15452,24THRD_11KV_15452,15452,44097,24TH ROAD REC-STN,BALGANDHARVA RANGMANDIR,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL03-1207,1,2015-12-04 00:00:00+00:00,24TH ROAD REC-STN TO BALGANDHARVA RANGMANDIR (FROM SWNO_15452 TO SWNO_44097),AL,AL,XLPE,NAN,86.2
15452,24THRD_11KV_15452,39817,29542,BALGANDHARVA RANGMANDIR,LINK SQUARE NO. 2,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL02-0746,2,NAN,BALGANDHARVA RANGMANDIR TO LINK SQUARE NO.2 (FROM SWNO_39817 TO JT.NO.1),AL,AL,XLPE,NAN,200.4
15452,24THRD_11KV_15452,39817,29542,BALGANDHARVA RANGMANDIR,LINK SQUARE NO. 2,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL02-0746,2,2007-08-10 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO LINK SQUARE NO.2 (JT.NO.1 TO JT.NO.1A),AL,AL,XLPE,NAN,15.2
15452,24THRD_11KV_15452,39817,29542,BALGANDHARVA RANGMANDIR,LINK SQUARE NO. 2,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL02-0746,2,2007-08-10 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO LINK SQUARE NO.2 (JT.NO.1A TO SWNO_29542),AL,AL,XLPE,NAN,50.9
15452,24THRD_11KV_15452,29544,29539,LINK SQUARE NO. 2,LINK SQUARE NO. 1,1S-MH-MU-ZST-CL02-0746,1S-MH-MU-ZST-CL02-0745,3,2007-08-10 00:00:00+00:00,LINK SQUARE NO.2 TO LINK SQUARE NO.1 (FROM SWNO_29544 TO SWNO_29539),AL,AL,XLPE,NAN,40.5
15452,24THRD_11KV_15452,29541,26907,LINK SQUARE NO. 1,THIRTY THIRD ROAD (33RD),1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,4,2007-10-17 00:00:00+00:00,LINK SQUARE NO.1 TO 33RD ROAD (FROM SWNO_29541 TO JT.NO.2B),AL,AL,XLPE,NAN,74.9
15452,24THRD_11KV_15452,29541,26907,LINK SQUARE NO. 1,THIRTY THIRD ROAD (33RD),1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,4,2007-08-10 00:00:00+00:00,LINK SQUARE NO.1 TO 33RD ROAD (JT.1A TO JT.2A),AL,AL,XLPE,NAN,20.7
15452,24THRD_11KV_15452,29541,26907,LINK SQUARE NO. 1,THIRTY THIRD ROAD (33RD),1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,4,2007-08-10 00:00:00+00:00,LINK SQUARE NO.1 TO 33RD ROAD (JT.2B TO JT.1A),AL,AL,XLPE,NAN,6.8
15452,24THRD_11KV_15452,29541,26907,LINK SQUARE NO. 1,THIRTY THIRD ROAD (33RD),1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,4,2016-04-27 00:00:00+00:00,LINK SQUARE NO.1 TO 33RD ROAD (JT.NO.2A TO JT.NO.8P),AL,AL,XLPE,NAN,58.2
15452,24THRD_11KV_15452,29541,26907,LINK SQUARE NO. 1,THIRTY THIRD ROAD (33RD),1S-MH-MU-ZST-CL02-0745,1S-MH-MU-ZST-CL02-0698,4,2006-05-26 00:00:00+00:00,LINK SQUARE NO.1 TO 33RD ROAD (JT.NO.8P TO SWNO_26907),AL,AL,XLPE,NAN,64.0
15452,24THRD_11KV_15452,26905,1011,THIRTY THIRD ROAD (33RD),KHAR EXCHANGE,1S-MH-MU-ZST-CL02-0698,1S-MH-MU-ZST-CL02-0298,5,NAN,33RD ROAD TO KHAR EXCHANGE (FROM SWNO_26905 TO JT.NO.8T),AL,AL,XLPE,NAN,74.0
15452,24THRD_11KV_15452,26905,1011,THIRTY THIRD ROAD (33RD),KHAR EXCHANGE,1S-MH-MU-ZST-CL02-0698,1S-MH-MU-ZST-CL02-0298,5,NAN,33RD ROAD TO KHAR EXCHANGE (JT.NO.8A TO SWNO_01011),AL,AL,XLPE,NAN,44.9
15452,24THRD_11KV_15452,26905,1011,THIRTY THIRD ROAD (33RD),KHAR EXCHANGE,1S-MH-MU-ZST-CL02-0698,1S-MH-MU-ZST-CL02-0298,5,NAN,33RD ROAD TO KHAR EXCHANGE (JT.NO.8T TO JT.NO.9A),AL,AL,XLPE,NAN,169.2
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.1 TO JT.NO.2),AL,AL,XLPE,NAN,4.0
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,2020-05-05 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.14 TO SWNO_05952),AL,AL,XLPE,NAN,19.2
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,2020-05-05 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15 TO JT.NO.14),AL,AL,XLPE,NAN,78.7
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15B TO JT.NO.3),AL,AL,PILC,NAN,19.8
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15C TO JT.NO.15G),AL,AL,PILC,NAN,23.5
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15D TO JT.NO.15E),AL,AL,PILC,NAN,86.5
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,2022-04-29 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15E TO JT.NO.16),AL,AL,XLPE,NAN,7.0
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,2010-03-08 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.15G TO JT.NO.D),AL,AL,XLPE,NAN,5.2
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.16 TO JT.NO.15),AL,AL,PILC,NAN,57.2
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,1998-07-17 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.2 TO JT.NO.15B),AL,AL,PILC,NAN,4.7
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.3 TO JT.NO.4),AL,AL,XLPE,NAN,6.4
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,NAN,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM JT.NO.4 TO JT.NO.15C),AL,AL,PILC,NAN,12.6
15452,24THRD_11KV_15452,2661,5952,KHAR EXCHANGE,SIXTEENTH ROAD (16TH ROAD),1S-MH-MU-ZST-CL02-0298,1S-MH-MU-ZST-CL02-0005,6,1998-07-17 00:00:00+00:00,KHAR EXCHANGE TO SIXTEENTH ROAD (16TH ROAD) (FROM SWNO_02661 TO JT.NO.1),AL,AL,PILC,NAN,131.2
15452,24THRD_11KV_15452,5954,39984,SIXTEENTH ROAD (16TH ROAD),GYM VIEW,1S-MH-MU-ZST-CL02-0005,1S-MH-MU-ZST-CL02-0942,7,2021-02-23 00:00:00+00:00,16TH ROAD TO GYM VIEW (JT.NO.59A TO JT.NO.59B),AL,AL,XLPE,NAN,48.4
15452,24THRD_11KV_15452,5954,39984,SIXTEENTH ROAD (16TH ROAD),GYM VIEW,1S-MH-MU-ZST-CL02-0005,1S-MH-MU-ZST-CL02-0942,7,2016-01-11 00:00:00+00:00,16TH ROAD TO GYM VIEW (JT.NO.59B TO SWNO_37631),AL,AL,XLPE,NAN,78.9
15452,24THRD_11KV_15452,5954,39984,SIXTEENTH ROAD (16TH ROAD),GYM VIEW,1S-MH-MU-ZST-CL02-0005,1S-MH-MU-ZST-CL02-0942,7,1994-02-16 00:00:00+00:00,SIXTEENTH ROAD (16TH ROAD) TO GYM VIEW (FROM SWNO_05954 TO JT.NO.59A),AL,AL,PILC,NAN,48.6
15452,24THRD_11KV_15452,39982,37631,GYM VIEW,ORCHID BREEZ,1S-MH-MU-ZST-CL02-0942,1S-MH-MU-ZST-CL02-1052,8,2016-01-11 00:00:00+00:00,GYM VIEW TO ORCHID BREEZE (FROM SWNO_39982 TO SWNO_37631),AL,AL,XLPE,NAN,74.7
15452,24THRD_11KV_15452,37629,32992,ORCHID BREEZ,BRISA MARINA,1S-MH-MU-ZST-CL02-1052,1S-MH-MU-ZST-CL02-0872,9,1994-02-16 00:00:00+00:00,ORCHID BREEZ TO BRISA MARINA (FROM SWNO_05954 TO JT.NO.59A),AL,AL,PILC,NAN,68.2
15452,24THRD_11KV_15452,37629,32992,ORCHID BREEZ,BRISA MARINA,1S-MH-MU-ZST-CL02-1052,1S-MH-MU-ZST-CL02-0872,9,2016-01-11 00:00:00+00:00,ORCHID BREEZ TO BRISA MARINA (FROM SWNO_37629 TO JT.NO.59B),AL,AL,XLPE,NAN,73.7
15452,24THRD_11KV_15452,37629,32992,ORCHID BREEZ,BRISA MARINA,1S-MH-MU-ZST-CL02-1052,1S-MH-MU-ZST-CL02-0872,9,2010-03-10 00:00:00+00:00,ORCHID BREEZ TO BRISA MARINA (JT.NO.59A TO SWNO_32992),AL,AL,XLPE,NAN,142.9
15452,24THRD_11KV_15452,32990,32887,BRISA MARINA,HI-CONS CLASSIC,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0865,10,2010-03-10 00:00:00+00:00,ASHUTOSH TO HIGHCON CLASSIC (FROM JT.NO.1 TO SWNO_32887),AL,AL,XLPE,NAN,62.5
15452,24THRD_11KV_15452,32990,32887,BRISA MARINA,HI-CONS CLASSIC,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0865,10,NAN,ASHUTOSH TO HIGHCON CLASSIC (FROM SWNO_00000 TO JT.NO.1),AL,AL,XLPE,NAN,58.7
15452,24THRD_11KV_15452,32990,32887,BRISA MARINA,HI-CONS CLASSIC,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0865,10,2011-01-03 00:00:00+00:00,BRISA MARINA TO NEW ASHUTOSH (FROM SWNO_32990 TO JT.NO.6),AL,AL,XLPE,NAN,7.5
15452,24THRD_11KV_15452,32990,32887,BRISA MARINA,HI-CONS CLASSIC,1S-MH-MU-ZST-CL02-0872,1S-MH-MU-ZST-CL02-0865,10,2010-03-10 00:00:00+00:00,BRISA MARINA TO NEW ASHUTOSH (JT.NO.6 TO SWNO_00000),AL,AL,XLPE,NAN,77.5
15452,24THRD_11KV_15452,32889,44229,HI-CONS CLASSIC,EMINENT,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0996,11,2010-03-10 00:00:00+00:00,HI-CONS CLASSIC TO EMINENT (FROM JT.NO.58 TO JT.NO.59),AL,AL,XLPE,NAN,65.5
15452,24THRD_11KV_15452,32889,44229,HI-CONS CLASSIC,EMINENT,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0996,11,NAN,HI-CONS CLASSIC TO EMINENT (FROM SWNO_32889 TO JT.NO.58),AL,AL,XLPE,NAN,65.5
15452,24THRD_11KV_15452,32889,44229,HI-CONS CLASSIC,EMINENT,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0996,11,1994-02-16 00:00:00+00:00,HI-CONS CLASSIC TO EMINENT (JT.NO.59 TO JT.NO.60),AL,AL,PILC,NAN,94.4
15452,24THRD_11KV_15452,32889,44229,HI-CONS CLASSIC,EMINENT,1S-MH-MU-ZST-CL02-0865,1S-MH-MU-ZST-CL02-0996,11,2025-03-30 00:00:00+00:00,HI-CONS CLASSIC TO EMINENT (JT.NO.60 TO SWNO_44229),AL,AL,XLPE,NAN,176.0
15452,24THRD_11KV_15452,44230,2469,EMINENT,CRESCENT,1S-MH-MU-ZST-CL02-0996,1S-MH-MU-ZST-CL02-0114,12,1994-02-16 00:00:00+00:00,EMINENT TO CRESCENT (FROM JT.NO.1 TO SWNO_02469),AL,AL,PILC,NAN,108.5
15452,24THRD_11KV_15452,44230,2469,EMINENT,CRESCENT,1S-MH-MU-ZST-CL02-0996,1S-MH-MU-ZST-CL02-0114,12,2025-03-30 00:00:00+00:00,EMINENT TO CRESCENT (FROM SWNO_44230 TO JT.NO.1),AL,AL,XLPE,NAN,176.2
15452,24THRD_11KV_15452,2467,25702,CRESCENT,UNION PARK NO.3,1S-MH-MU-ZST-CL02-0114,1S-MH-MU-ZST-CL02-0657,13,2019-12-13 00:00:00+00:00,CRESCENT TO UNION PARK NO.3 (FROM SWNO_02467 TO JT.NO.1),AL,AL,XLPE,NAN,67.1
15452,24THRD_11KV_15452,2467,25702,CRESCENT,UNION PARK NO.3,1S-MH-MU-ZST-CL02-0114,1S-MH-MU-ZST-CL02-0657,13,2019-12-13 00:00:00+00:00,CRESCENT TO UNION PARK NO.3 (JT.NO.1 TO SWNO_25702),AL,AL,XLPE,NAN,59.4
15452,24THRD_11KV_15452,25700,528,UNION PARK NO.3,UNION PARK NO.1,1S-MH-MU-ZST-CL02-0657,1S-MH-MU-ZST-CL02-0541,14,2020-03-09 00:00:00+00:00,UNION PARK NO.3 TO UNION PARK (FROM SWNO_25700 TO JT.NO.1),AL,AL,XLPE,NAN,58.2
15452,24THRD_11KV_15452,25700,528,UNION PARK NO.3,UNION PARK NO.1,1S-MH-MU-ZST-CL02-0657,1S-MH-MU-ZST-CL02-0541,14,2020-03-09 00:00:00+00:00,UNION PARK NO.3 TO UNION PARK (JT.NO.1 TO JT.NO.1A),AL,AL,XLPE,NAN,14.2
15452,24THRD_11KV_15452,25700,528,UNION PARK NO.3,UNION PARK NO.1,1S-MH-MU-ZST-CL02-0657,1S-MH-MU-ZST-CL02-0541,14,2020-03-09 00:00:00+00:00,UNION PARK NO.3 TO UNION PARK (JT.NO.1A TO SWNO_00528),AL,AL,XLPE,NAN,31.0
15452,24THRD_11KV_15452,37568,31740,BALGANDHARVA RANGMANDIR,HI-CONS HEIGHT,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1.1,2015-12-04 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO HICONS HEIGHTS (FROM SWNO_37568 TO JT.NO.6H),AL,AL,XLPE,NAN,32.5
15452,24THRD_11KV_15452,37568,31740,BALGANDHARVA RANGMANDIR,HI-CONS HEIGHT,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1.1,2009-01-10 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO HICONS HEIGHTS (JT.NO.51A TO SWNO_31740),AL,AL,XLPE,NAN,18.5
15452,24THRD_11KV_15452,37568,31740,BALGANDHARVA RANGMANDIR,HI-CONS HEIGHT,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1.1,NAN,BALGANDHARVA RANGMANDIR TO HICONS HEIGHTS (JT.NO.6G TO JT.NO.6P),AL,AL,PILC,NAN,32.2
15452,24THRD_11KV_15452,37568,31740,BALGANDHARVA RANGMANDIR,HI-CONS HEIGHT,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1.1,2019-05-10 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO HICONS HEIGHTS (JT.NO.6H TO JT.NO.6G),AL,AL,XLPE,NAN,14.2
15452,24THRD_11KV_15452,37568,31740,BALGANDHARVA RANGMANDIR,HI-CONS HEIGHT,1S-MH-MU-ZST-CL03-1207,1S-MH-MU-ZST-CL03-0822,1.1,2009-01-10 00:00:00+00:00,BALGANDHARVA RANGMANDIR TO HICONS HEIGHTS (JT.NO.6P TO JT.NO.51A),AL,AL,XLPE,NAN,108.5
15452,24THRD_11KV_15452,31738,32926,HI-CONS HEIGHT,IFFCO,1S-MH-MU-ZST-CL03-0822,1S-MH-MU-ZST-CL02-0867,1.2,2021-11-27 00:00:00+00:00,HI-CONS HEIGHT TO IFFCO (FROM SWNO_31738 TO SWNO_32926),AL,AL,XLPE,NAN,419.8
15452,24THRD_11KV_15452,32928,41902,IFFCO,BANDRA REC-STN,1S-MH-MU-ZST-CL02-0867,1S-MH-MU-ZST-RSTN-BAND,1.3,2017-02-09 00:00:00+00:00,BANDRA REC-STN TO IFFCO (FROM SWNO_41902 TO JT.NO.6Y),AL,AL,XLPE,NAN,400.4
15452,24THRD_11KV_15452,32928,41902,IFFCO,BANDRA REC-STN,1S-MH-MU-ZST-CL02-0867,1S-MH-MU-ZST-RSTN-BAND,1.3,2010-03-05 00:00:00+00:00,BANDRA REC-STN TO IFFCO (JT.NO.6Y TO SWNO_32928),AL,AL,XLPE,NAN,65.6
15452,24THRD_11KV_15452,41902,43307,BANDRA REC-STN,BANDRA EV BUS DEPOT,1S-MH-MU-ZST-RSTN-BAND,1S-MH-MU-ZST-CL01-1398,1.4,NAN,BANDRA REC-STN TO BANDRA EV BUS DEPOT (FROM SWNO_41902 TO SWNO_43307),AL,AL,XLPE,AS PER HT SLD,1268.0
15452,BANDRA_11KV_41855,41902,43307,BANDRA REC-STN,BANDRA EV BUS DEPOT,1S-MH-MU-ZST-RSTN-BAND,1S-MH-MU-ZST-CL01-1398,1.4,NAN,BANDRA REC-STN TO BANDRA EV BUS DEPOT (FROM SWNO_41855 TO SWNO_43306),AL,AL,XLPE,AS PER HT SLD,1270.0
15452,BANDRA_11KV_41908,41902,43307,BANDRA REC-STN,BANDRA EV BUS DEPOT,1S-MH-MU-ZST-RSTN-BAND,1S-MH-MU-ZST-CL01-1398,1.4,NAN,BANDRA REC-STN TO BANDRA EV BUS DEPOT (FROM SWNO_41908 TO SWNO_43305),AL,AL,XLPE,AS PER HT SLD,1262.0
15455,24THRD_11KV_15455,15455,26553,24TH ROAD REC-STN,CRYSTAL SHOPPING MALL,1S-MH-MU-ZST-RSTN-24TH,1S-MH-MU-ZST-CL02-0683,1,NAN,24 TH ROAD REC-STN TO CRYSTAL SHOPPING MALL (FROM SWNO_15455 TO SWNO_26553),AL,AL,XLPE,NAN,84.2
15455,24THRD_11KV_15455,26555,29004,CRYSTAL SHOPPING MALL,LINK CORNER MALL,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0728,2,NAN,CRYSTAL SHOPPING MALL TO LINK CORNER MALL (FROM SWNO_26555 TO JT.NO.63A),AL,AL,XLPE,NAN,64.1
15455,24THRD_11KV_15455,26555,29004,CRYSTAL SHOPPING MALL,LINK CORNER MALL,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0728,2,2007-05-14 00:00:00+00:00,CRYSTAL SHOPPING MALL TO LINK CORNER MALL (JT.NO.63 TO JT.NO.63C),AL,AL,PILC,NAN,52.9
15455,24THRD_11KV_15455,26555,29004,CRYSTAL SHOPPING MALL,LINK CORNER MALL,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0728,2,NAN,CRYSTAL SHOPPING MALL TO LINK CORNER MALL (JT.NO.63A TO JT.NO.63),AL,AL,PILC,NAN,72.7
15455,24THRD_11KV_15455,26555,29004,CRYSTAL SHOPPING MALL,LINK CORNER MALL,1S-MH-MU-ZST-CL02-0683,1S-MH-MU-ZST-CL02-0728,2,2007-05-14 00:00:00+00:00,CRYSTAL SHOPPING MALL TO LINK CORNER MALL (JT.NO.63C TO SWNO_29004),AL,AL,XLPE,NAN,54.7
15455,24THRD_11KV_15455,29003,36632,LINK CORNER MALL,N-SQUARE,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-1158,3,2007-08-01 00:00:00+00:00,LINK CORNER MALL TO N-SQUARE (FROM SWNO_29003 TO JT.NO.63B),AL,AL,XLPE,NAN,53.6
15455,24THRD_11KV_15455,29003,36632,LINK CORNER MALL,N-SQUARE,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-1158,3,2007-05-14 00:00:00+00:00,LINK CORNER MALL TO N-SQUARE (JT.NO.63A TO JT.NO.63C),AL,AL,PILC,NAN,32.2
15455,24THRD_11KV_15455,29003,36632,LINK CORNER MALL,N-SQUARE,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-1158,3,2010-04-22 00:00:00+00:00,LINK CORNER MALL TO N-SQUARE (JT.NO.63B TO JT.NO.63A),AL,AL,XLPE,NAN,75.9
15455,24THRD_11KV_15455,29003,36632,LINK CORNER MALL,N-SQUARE,1S-MH-MU-ZST-CL02-0728,1S-MH-MU-ZST-CL02-1158,3,2007-05-14 00:00:00+00:00,LINK CORNER MALL TO N-SQUARE(JT.NO.63C TO SWNO_36632),AL,AL,PILC,NAN,40.0
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,2014-09-04 00:00:00+00:00,N-SQUARE TO SHRICHAND BAJAJ (FROM SWNO_36631 TO JT.NO.64),AL,AL,XLPE,NAN,33.92820174
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,NAN,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.62 TO JT.NO.62A),AL,AL,PILC,NAN,135.9
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,2015-05-09 00:00:00+00:00,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.62A TO JT.NO.62B),AL,AL,XLPE,NAN,3.2
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,NAN,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.62B TO JT.NO.62C),AL,AL,PILC,NAN,48.2
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,2017-02-06 00:00:00+00:00,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.62C TO JT.NO.62D),AL,AL,XLPE,NAN,21.0
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,2018-02-05 00:00:00+00:00,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.62D TO SWNO_02070),AL,AL,XLPE,NAN,16.8
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,NAN,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.63 TO JT.NO.62),AL,AL,PILC,NAN,126.5
15455,24THRD_11KV_15455,36631,39108,N-SQUARE,SHRICHAND BAJAJ,1S-MH-MU-ZST-CL02-1158,1S-MH-MU-ZST-CL02-0490,4,2021-02-22 00:00:00+00:00,N-SQUARE TO SHRICHAND BAJAJ (JT.NO.64 TO JT.NO.63),AL,AL,XLPE,NAN,5.0
