DESTINATION_LOCATION,FEEDER_ID,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
1S-MH-MU-ZNT-CL11-7223,41712,9.446,2.631,3.504,15.724,12.996,6.13,0.0,3.576,24.229,12.134,8.868,4.65,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6195,41712,9.127,2.526,3.361,15.005,12.489,5.917,0.0,3.46,23.341,11.67,8.493,4.48,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6043,41712,8.306,2.305,3.057,13.746,11.372,5.367,0.0,3.168,21.663,11.016,7.948,4.175,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6953,41712,0.91,0.279,0.329,1.599,1.299,0.606,0.0,0.348,2.5,1.293,0.8,0.434,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7616,41712,6.246,1.702,2.274,10.25,8.56,4.064,0.0,2.403,16.238,8.311,6.08,3.181,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7054,41712,5.142,1.429,1.896,8.443,6.982,3.295,0.0,1.968,13.368,6.854,4.979,2.556,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7043,41712,0.366,0.108,0.157,0.454,0.421,0.213,0.0,0.12,0.905,0.451,0.345,0.173,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7636,41712,4.481,1.233,1.625,7.522,6.18,2.904,0.0,1.738,11.724,5.755,4.36,2.246,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6598,41714,5.103,2.367,2.354,7.87,6.828,2.662,0.0,2.667,17.447,7.255,6.452,3.284,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6508,41714,5.103,2.367,2.354,7.87,6.828,2.662,0.0,2.667,17.447,7.255,6.452,3.284,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6216,41714,2.336,1.246,1.342,3.938,3.179,1.159,0.0,1.235,8.605,3.777,3.379,1.693,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6431,41714,1.579,0.827,0.896,2.65,2.193,0.819,0.0,0.856,6.426,2.799,2.45,1.221,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6211,41714,1.009,0.507,0.57,1.614,1.367,0.522,0.0,0.53,3.864,1.63,1.548,0.756,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6208,41714,0.511,0.27,0.305,0.79,0.675,0.259,0.0,0.245,1.806,0.826,0.748,0.351,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6063,41714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL04-6209,41714,2.767,1.12,1.012,3.932,3.649,1.503,0.0,1.432,8.842,3.477,3.073,1.591,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6027,41714,1.895,0.686,0.62,2.371,2.16,0.876,0.0,0.947,6.029,2.35,2.11,1.089,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6210,41714,1.546,0.495,0.442,1.839,1.651,0.662,0.0,0.689,4.303,1.739,1.536,0.816,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-8029,41714,0.806,0.199,0.154,0.896,0.612,0.183,0.0,0.188,1.032,0.433,0.367,0.204,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7176,41714,0.806,0.199,0.154,0.896,0.612,0.183,0.0,0.188,1.032,0.433,0.367,0.204,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6599,41714,0.197,0.096,0.091,0.683,0.431,0.113,0.0,0.114,0.605,0.264,0.222,0.128,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6918,41715,13.764,11.057,8.786,19.197,25.011,6.676,0.0,5.633,32.753,19.148,13.032,6.836,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6799,41715,13.572,10.718,8.662,19.184,24.993,6.671,0.0,5.629,32.736,19.137,13.019,6.521,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6345,41715,12.823,10.072,8.173,18.244,23.745,6.332,0.0,5.368,31.169,18.16,12.261,6.15,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7496,41715,12.059,9.406,7.573,17.172,22.424,5.998,0.0,5.1,29.298,16.953,11.336,5.71,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6346,41715,11.102,8.61,6.97,15.991,20.93,5.61,0.0,4.829,27.389,15.795,10.548,5.286,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7296,41715,9.631,7.417,5.962,14.036,18.238,4.856,0.0,4.253,23.92,13.633,8.968,4.527,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6187,41715,3.314,2.544,2.03,5.083,7.018,1.97,0.0,1.644,7.794,3.574,1.609,0.986,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6274,41715,2.393,1.842,1.484,3.215,4.441,1.247,0.0,1.014,4.737,1.647,0.203,0.069,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7327,41715,4.347,3.401,2.828,6.073,7.267,1.781,0.0,1.777,11.081,6.912,5.565,2.654,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6453,41715,0.827,0.67,0.534,1.002,1.367,0.38,0.0,0.28,1.601,1.001,0.82,0.398,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7296,41715,9.631,7.417,5.962,14.036,18.238,4.856,0.0,4.253,23.92,13.633,8.968,4.527,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6187,41715,3.314,2.544,2.03,5.083,7.018,1.97,0.0,1.644,7.794,3.574,1.609,0.986,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6274,41715,2.393,1.842,1.484,3.215,4.441,1.247,0.0,1.014,4.737,1.647,0.203,0.069,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7327,41715,4.347,3.401,2.828,6.073,7.267,1.781,0.0,1.777,11.081,6.912,5.565,2.654,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-6453,41715,0.827,0.67,0.534,1.002,1.367,0.38,0.0,0.28,1.601,1.001,0.82,0.398,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL10-6205,41717,15.371,6.397,8.606,18.889,16.063,12.991,0.0,5.3,36.975,18.563,15.587,15.954,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL11-6340,41717,1.59,0.675,0.974,2.044,1.535,1.115,0.0,0.433,3.396,1.849,1.554,1.479,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL02-6767,41717,0.548,0.22,0.305,0.63,0.492,0.371,0.0,0.131,1.172,0.613,0.579,0.538,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL02-6559,41717,0.548,0.22,0.305,0.63,0.492,0.371,0.0,0.131,1.172,0.613,0.579,0.538,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6031,41717,1.263,0.545,0.833,1.916,1.481,1.107,0.0,0.375,2.71,1.489,1.284,1.361,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL11-6100,41717,12.779,5.366,7.128,15.665,13.585,11.151,0.0,4.532,30.919,15.407,12.907,13.326,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6203,41717,1.046,0.389,0.586,1.316,1.195,1.014,0.0,0.412,2.85,1.211,1.145,1.159,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-7018,41717,10.938,4.569,6.084,13.325,11.414,9.282,0.0,3.806,25.805,12.937,10.916,11.238,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6561,41717,10.031,4.209,5.614,12.252,10.43,8.442,0.0,3.472,23.527,11.836,10.022,10.19,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-7028,41717,3.498,1.442,1.829,3.904,3.568,3.039,0.0,1.226,9.032,4.096,3.628,3.768,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6395,41717,2.768,1.086,1.419,3.033,2.795,2.394,0.0,0.994,7.206,3.27,2.928,2.978,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6552,41717,1.18,0.46,0.535,1.088,0.995,0.848,0.0,0.356,2.837,1.309,1.115,1.154,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6444,41717,5.873,2.463,3.339,7.45,6.2,4.931,0.0,2.062,13.177,7.085,5.842,5.82,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-7240,41717,5.191,2.107,2.925,6.599,5.435,4.286,0.0,1.818,11.503,6.066,5.076,5.039,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6680,41717,4.422,1.676,2.512,5.634,4.598,3.599,0.0,1.364,9.547,5.128,4.301,4.192,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6488,41717,3.346,1.242,1.89,4.275,3.433,2.652,0.0,0.975,6.905,3.635,3.07,3.068,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-7266,41717,2.396,0.975,1.487,3.34,2.653,2.03,0.0,0.723,5.217,2.767,2.342,2.345,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL11-6200,41719,3.733,1.646,1.571,11.728,12.586,3.667,0.0,2.233,13.741,7.125,5.225,3.314,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7548,41719,3.427,1.525,1.446,10.86,11.603,3.37,0.0,2.045,12.626,6.6,4.87,3.099,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7286,41719,3.052,1.282,1.283,10.029,10.527,3.018,0.0,1.859,11.615,6.129,4.487,2.883,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7154,41719,2.82,1.174,1.171,9.323,9.765,2.795,0.0,1.737,10.804,5.698,4.158,2.67,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7579,41719,2.166,0.9,0.866,7.169,7.439,2.114,0.0,1.296,8.033,4.323,3.141,2.032,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7152,41719,2.016,0.837,0.8,5.822,6.491,1.942,0.0,1.186,7.307,3.947,2.885,1.874,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6710,41719,1.244,0.541,0.512,3.511,3.879,1.154,0.0,0.699,4.319,2.473,1.901,1.127,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7198,41719,0.778,0.363,0.338,2.203,2.401,0.707,0.0,0.423,2.786,1.655,1.335,0.766,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6099,41719,0.534,0.226,0.203,1.454,1.613,0.481,0.0,0.283,1.888,0.979,0.829,0.454,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7876,41720,18.578,12.904,11.141,16.932,16.045,9.402,0.0,3.333,15.715,12.002,8.325,6.856,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-7594,41720,18.578,12.904,11.141,16.932,16.045,9.402,0.0,3.333,15.715,12.002,8.325,6.856,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6328,41720,17.371,12.13,10.448,15.678,14.85,8.699,0.0,3.141,14.794,11.295,7.808,6.354,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6337,41720,5.649,3.878,3.415,5.315,4.966,2.877,0.0,1.067,4.604,3.939,2.479,2.126,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-7982,41720,2.188,1.376,1.171,1.987,2.091,1.322,0.0,0.515,1.583,1.646,0.98,0.883,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6730,41720,1.709,1.046,0.879,1.503,1.592,1.01,0.0,0.393,1.141,0.839,0.576,0.57,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6003,41720,9.039,6.437,5.214,8.105,8.089,4.929,0.0,1.651,7.781,5.538,4.024,3.123,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6525,41720,6.548,4.647,3.926,6.103,5.913,3.525,0.0,1.136,6.12,4.385,3.257,2.433,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6586,41720,4.232,3.122,2.627,3.955,3.792,2.243,0.0,0.664,4.007,3.128,2.198,1.599,5,1,0,1,1,1,0,1,0,4,4,2
1S-MH-MU-ZNT-CL04-6463,41720,2.228,1.547,1.337,1.789,1.874,1.181,0.0,0.352,1.951,1.411,1.0,0.896,5,1,0,1,1,1,0,1,0,4,4,2
NAN,41722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL11-6199,41723,1.229,0.482,0.634,2.731,2.246,0.958,0.0,0.733,4.916,2.952,2.178,1.384,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL11-7046,41723,0.97,0.377,0.487,2.167,1.764,0.747,0.0,0.576,3.692,2.317,1.774,1.157,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL10-6400,41723,0.387,0.15,0.206,0.986,0.765,0.312,0.0,0.206,1.375,0.727,0.759,0.567,1,0,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-RSTN-GHOD,41724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL11-6024,41728,8.786,3.105,5.495,12.731,14.903,5.763,0.0,4.133,24.697,15.251,9.381,4.2,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6638,41728,2.966,1.04,1.86,4.096,4.838,1.884,0.0,1.434,8.229,5.065,2.797,1.355,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7097,41728,2.436,0.838,1.484,3.279,3.913,1.534,0.0,1.168,6.64,4.068,2.229,1.087,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6783,41728,1.779,0.632,1.052,2.364,2.786,1.083,0.0,0.843,4.804,2.96,1.606,0.775,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7006,41728,1.482,0.528,0.871,1.944,2.335,0.92,0.0,0.717,4.011,2.43,1.299,0.647,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7905,41728,0.961,0.367,0.571,1.26,1.501,0.588,0.0,0.454,2.563,1.6,0.818,0.38,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6950,41728,0.552,0.225,0.315,0.694,0.825,0.323,0.0,0.244,1.471,0.728,0.279,0.132,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7975,41728,5.115,1.831,3.224,7.638,8.82,3.377,0.0,2.325,14.301,8.913,5.826,2.475,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-7125,41728,3.979,1.472,2.566,5.871,6.599,2.476,0.0,1.69,10.853,6.603,4.524,1.858,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL10-6911,41728,3.524,1.309,2.312,5.211,5.772,2.141,0.0,1.48,9.518,5.8,4.057,1.638,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6289,41728,2.9,1.107,1.957,4.321,4.617,1.663,0.0,1.148,7.741,4.675,3.392,1.319,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6288,41728,1.584,0.634,1.001,2.254,2.482,0.916,0.0,0.661,4.269,2.714,2.124,0.78,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL11-6838,41728,0.522,0.243,0.297,0.74,0.936,0.381,0.0,0.309,1.58,0.908,1.017,0.309,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL04-7925,41729,5.737,4.584,4.863,11.747,14.517,2.495,0.0,0.0,15.672,10.459,8.108,5.712,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7387,41729,1.649,1.341,1.448,3.546,4.372,0.75,0.0,0.0,4.745,2.881,2.436,1.791,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-6214,41729,0.984,0.817,0.732,1.897,2.426,0.431,0.0,0.0,2.677,1.552,1.295,0.928,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7804,41729,3.116,2.411,2.598,5.831,7.634,1.386,0.0,0.0,8.806,6.004,4.426,3.072,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7015,41729,2.016,1.533,1.448,3.809,5.195,0.977,0.0,0.0,6.242,4.102,2.823,2.26,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7179,41729,1.44,1.065,0.992,2.398,3.453,0.678,0.0,0.0,4.256,2.306,1.453,1.151,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7333,41729,0.981,0.673,0.649,1.384,1.961,0.38,0.0,0.0,1.668,1.14,0.893,0.711,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-6453,41729,0.403,0.292,0.271,0.74,1.0,0.187,0.0,0.0,0.943,0.588,0.521,0.368,1,1,1,3,3,0,0,0,0,1,1,0
1S-MH-MU-ZNT-CL04-7823,41731,5.975,5.114,6.413,8.281,7.383,4.928,0.0,0.7,9.782,6.08,5.819,3.828,4,4,5,5,4,2,0,1,0,2,1,0
1S-MH-MU-ZNT-CL04-6214,41731,4.236,3.654,4.613,5.983,5.472,3.734,0.0,0.505,7.0,4.268,4.17,2.711,4,4,5,5,4,2,0,1,0,2,1,0
1S-MH-MU-ZNT-CL04-6508,41731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL04-6794,41731,2.99,2.486,3.187,4.379,4.075,2.821,0.0,0.37,4.79,3.067,3.017,1.955,4,4,5,5,4,2,0,1,0,2,1,0
1S-MH-MU-ZNT-CL04-6209,41731,1.364,1.087,1.261,1.951,1.948,1.425,0.0,0.168,2.008,1.18,1.064,0.719,4,4,5,5,4,2,0,1,0,2,1,0
1S-MH-MU-ZNT-CL07-6544,41741,14.421,7.631,3.052,14.44,14.287,3.382,0.0,4.028,39.168,16.133,13.679,6.597,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6543,41741,5.027,2.742,1.084,5.206,5.507,1.366,0.0,1.488,13.676,6.084,5.106,2.285,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6802,41741,3.57,2.065,0.822,3.838,3.949,0.961,0.0,1.103,10.636,4.818,4.175,1.733,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6958,41741,1.875,1.013,0.395,1.738,1.96,0.506,0.0,0.663,6.122,2.694,1.843,1.117,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6693,41741,0.669,0.488,0.17,0.577,0.716,0.195,0.0,0.275,2.544,1.219,0.789,0.509,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL06-6921,41741,8.022,4.19,1.678,7.93,7.479,1.706,0.0,2.144,22.008,8.896,7.68,3.84,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7571,41741,2.191,1.169,0.497,2.334,2.032,0.432,0.0,0.532,5.636,2.431,1.962,1.343,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7400,41741,1.355,0.746,0.311,1.499,1.347,0.295,0.0,0.359,3.605,1.543,1.189,0.777,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7458,41741,4.904,2.612,1.011,4.728,4.471,1.022,0.0,1.266,13.82,5.379,4.924,2.064,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL06-7977,41741,3.054,1.531,0.608,2.981,2.768,0.623,0.0,0.779,8.491,3.525,2.873,1.307,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7401,41741,0.666,0.317,0.135,0.746,0.72,0.167,0.0,0.211,1.92,0.799,0.592,0.305,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL06-6259,41742,4.542,1.431,1.714,8.295,8.422,3.047,0.0,2.937,17.975,8.375,6.59,1.787,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL06-7658,41742,3.953,1.257,1.53,7.314,7.303,2.613,0.0,2.514,14.549,6.817,5.409,1.472,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7705,41742,3.717,1.175,1.435,6.894,6.911,2.479,0.0,2.387,13.762,6.453,5.102,1.393,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7401,41742,0.244,0.082,0.099,0.524,0.488,0.166,0.0,0.151,0.947,0.421,0.333,0.085,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7253,41742,2.705,0.838,1.041,4.86,4.955,1.798,0.0,1.753,9.813,4.654,3.669,1.002,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6920,41742,1.943,0.631,0.787,3.795,3.818,1.373,0.0,1.352,7.519,3.578,2.839,0.776,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-7380,41742,1.596,0.52,0.655,3.157,3.21,1.163,0.0,1.154,6.326,3.028,2.337,0.643,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6869,41742,1.354,0.434,0.497,2.47,2.491,0.897,0.0,0.788,4.532,2.012,1.598,0.431,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6688,41742,1.088,0.346,0.389,1.98,1.983,0.711,0.0,0.619,3.588,1.576,1.218,0.332,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6692,41742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL08-6044,41743,4.648,1.938,4.253,7.885,12.843,5.667,0.0,3.176,12.824,6.05,5.01,4.058,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-RSTN-GORA,41743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL08-7072,41743,4.036,1.667,3.452,6.869,11.357,5.065,0.0,2.841,11.453,5.39,4.39,3.572,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-6692,41743,4.335,1.839,4.056,7.774,13.086,5.909,0.0,3.201,12.423,5.758,4.879,3.907,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-7422,41743,0.646,0.279,0.596,0.997,1.504,0.625,0.0,0.341,1.437,0.664,0.511,0.383,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-6995,41743,3.102,1.263,2.577,5.371,9.028,4.072,0.0,2.309,9.222,4.36,3.581,2.949,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-6639,41743,4.335,1.839,4.056,7.774,13.086,5.909,0.0,3.201,12.423,5.758,4.879,3.907,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-6461,41743,0.897,0.425,0.983,1.861,3.189,1.457,0.0,0.762,2.874,1.142,0.93,0.725,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-6578,41743,1.981,0.775,1.62,3.488,6.178,2.884,0.0,1.624,6.103,2.933,2.304,1.938,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-7250,41743,2.362,0.998,2.202,4.143,6.75,2.979,0.0,1.666,6.631,3.234,2.757,2.198,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-6980,41743,0.465,0.199,0.431,0.826,1.418,0.649,0.0,0.388,1.334,0.645,0.499,0.433,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-6462,41743,1.494,0.681,1.475,2.676,4.12,1.742,0.0,0.975,4.24,2.116,1.819,1.414,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-7540,41743,1.244,0.546,1.19,2.166,3.355,1.425,0.0,0.802,3.413,1.686,1.454,1.143,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL07-7683,41743,0.557,0.239,0.526,0.929,1.444,0.615,0.0,0.363,1.461,0.751,0.681,0.533,1,0,0,1,2,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL06-6068,41744,5.555,2.124,3.492,10.485,9.711,6.934,0.0,3.268,17.592,8.857,8.03,2.989,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7463,41744,1.584,0.549,0.922,2.905,2.861,2.124,0.0,0.976,5.756,2.933,2.627,0.998,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6547,41744,1.262,0.427,0.69,2.293,2.292,1.716,0.0,0.794,4.78,2.459,2.179,0.831,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6999,41744,2.249,0.852,1.457,4.232,4.014,2.911,0.0,1.339,6.89,3.418,3.024,1.166,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6545,41744,0.654,0.264,0.412,1.254,1.161,0.829,0.0,0.373,1.833,0.944,0.807,0.316,1,0,0,1,1,1,0,1,0,1,1,0
